"city","minute","carNow","transitNow","activeNow","populationChange","vsDailyAverage","routeDerivedCarPopulation","curveCarPopulationSameCoverage"
"lausanne","525","4407","3966","2539","20021","8430","16252","16252"
"lausanne","530","4193","3777","2425","20909","9318","16800","16800"
"lausanne","535","3977","3582","2308","21771","10180","17325","17325"
"lausanne","540","3756","3385","2188","22603","11012","17829","17829"
"lausanne","545","3534","3188","2067","23403","11812","18309","18309"
"lausanne","550","3309","2991","1945","24171","12580","18766","18766"
"lausanne","555","3083","2793","1822","24906","13315","19199","19199"
"lausanne","560","2855","2596","1699","25607","14016","19609","19609"
"lausanne","565","2626","2399","1576","26273","14682","19994","19994"
"lausanne","570","2397","2202","1452","26905","15314","20354","20354"
"lausanne","575","2167","2004","1328","27501","15910","20689","20689"
"lausanne","580","1938","1807","1205","28061","16470","20998","20998"
"lausanne","585","1709","1610","1081","28586","16995","21282","21282"
"lausanne","590","1480","1412","957","29075","17484","21540","21540"
"lausanne","595","1251","1215","833","29529","17938","21773","21773"
"lausanne","600","1021","1018","709","29948","18357","21980","21980"
"lausanne","605","812","833","593","30319","18728","22159","22159"
"lausanne","610","641","673","491","30634","19043","22305","22305"
"lausanne","615","506","538","405","30895","19304","22423","22423"
"lausanne","620","398","428","332","31108","19517","22516","22516"
"lausanne","625","313","340","270","31280","19689","22591","22591"
"lausanne","630","246","268","218","31419","19828","22649","22649"
"lausanne","635","194","208","174","31532","19941","22695","22695"
"lausanne","640","153","160","138","31622","20031","22732","22732"
"lausanne","645","120","121","107","31694","20103","22762","22762"
"lausanne","650","95","89","82","31753","20162","22785","22785"
"lausanne","655","76","63","61","31801","20210","22805","22805"
"lausanne","660","60","42","45","31840","20249","22820","22820"
"lausanne","665","47","26","32","31870","20279","22833","22833"
"lausanne","670","36","14","22","31894","20303","22844","22844"
"lausanne","675","26","6","14","31913","20322","22854","22854"
"lausanne","680","19","1","9","31926","20335","22861","22861"
"lausanne","685","12","0","6","31935","20344","22868","22868"
"lausanne","690","8","0","4","31942","20351","22872","22872"
"lausanne","695","4","0","3","31946","20355","22876","22876"
"lausanne","700","2","0","2","31949","20358","22878","22878"
"lausanne","705","1","0","1","31950","20359","22879","22879"
"lausanne","710","0","0","1","31951","20360","22880","22880"
"lausanne","715","0","0","0","31951","20360","22880","22880"
"lausanne","720","0","0","0","31951","20360","22880","22880"
"lausanne","725","0","0","0","31951","20360","22880","22880"
"lausanne","730","0","0","0","31951","20360","22880","22880"
"lausanne","735","0","0","0","31951","20360","22880","22880"
"lausanne","740","0","0","0","31951","20360","22880","22880"
"lausanne","745","0","0","0","31951","20360","22880","22880"
"lausanne","750","0","0","0","31951","20360","22880","22880"
"lausanne","755","0","0","0","31951","20360","22880","22880"
"lausanne","760","0","0","0","31951","20360","22880","22880"
"lausanne","765","0","0","0","31951","20360","22880","22880"
"lausanne","770","0","0","0","31951","20360","22880","22880"
"lausanne","775","0","0","0","31951","20360","22880","22880"
"lausanne","780","0","0","0","31951","20360","22880","22880"
"lausanne","785","0","0","0","31951","20360","22880","22880"
"lausanne","790","0","0","0","31951","20360","22880","22880"
"lausanne","795","0","0","0","31951","20360","22880","22880"
"lausanne","800","0","0","0","31951","20360","22880","22880"
"lausanne","805","0","0","0","31951","20360","22880","22880"
"lausanne","810","0","0","0","31951","20360","22880","22880"
"lausanne","815","0","0","0","31951","20360","22880","22880"
"lausanne","820","0","0","0","31951","20360","22880","22880"
"lausanne","825","0","0","0","31951","20360","22880","22880"
"lausanne","830","0","0","0","31951","20360","22880","22880"
"lausanne","835","0","0","0","31951","20360","22880","22880"
"lausanne","840","0","0","0","31951","20360","22880","22880"
"lausanne","845","0","0","0","31951","20360","22880","22880"
"lausanne","850","0","0","0","31951","20360","22880","22880"
"lausanne","855","0","0","0","31951","20360","22880","22880"
"lausanne","860","0","0","0","31951","20360","22880","22880"
"lausanne","865","0","0","0","31951","20360","22880","22880"
"lausanne","870","0","0","0","31951","20360","22880","22880"
"lausanne","875","0","0","0","31951","20360","22880","22880"
"lausanne","880","0","0","0","31951","20360","22880","22880"
"lausanne","885","0","0","0","31951","20360","22880","22880"
"lausanne","890","0","0","0","31951","20360","22880","22880"
"lausanne","895","0","0","0","31951","20360","22880","22880"
"lausanne","900","0","0","0","31951","20360","22880","22880"
"lausanne","905","20","12","8","31922","20331","22864","22864"
"lausanne","910","79","50","30","31836","20245","22815","22815"
"lausanne","915","173","112","68","31694","20103","22735","22735"
"lausanne","920","295","200","119","31497","19906","22626","22626"
"lausanne","925","440","309","182","31250","19659","22488","22488"
"lausanne","930","603","434","254","30957","19366","22323","22323"
"lausanne","935","780","572","336","30619","19028","22129","22129"
"lausanne","940","967","721","424","30238","18647","21909","21909"
"lausanne","945","1164","879","520","29815","18224","21661","21661"
"lausanne","950","1367","1044","620","29351","17760","21387","21387"
"lausanne","955","1576","1215","726","28846","17255","21086","21086"
"lausanne","960","1788","1391","836","28303","16712","20759","20759"
"lausanne","965","2003","1573","950","27720","16129","20408","20408"
"lausanne","970","2220","1758","1068","27099","15508","20030","20030"
"lausanne","975","2439","1948","1188","26440","14849","19627","19627"
"lausanne","980","2659","2140","1311","25743","14152","19199","19199"
"lausanne","985","2881","2336","1435","25009","13418","18745","18745"
"lausanne","990","3104","2534","1561","24237","12646","18266","18266"
"lausanne","995","3329","2731","1688","23431","11840","17762","17762"
"lausanne","1000","3554","2928","1816","22588","10997","17232","17232"
"lausanne","1005","3781","3125","1943","21710","10119","16677","16677"
"lausanne","1010","4007","3323","2072","20796","9205","16096","16096"
"lausanne","1015","4233","3520","2200","19847","8256","15490","15490"
"lausanne","1020","4460","3717","2329","18863","7272","14858","14858"
"lausanne","1025","4686","3915","2458","17843","6252","14201","14201"
"lausanne","1030","4912","4112","2587","16787","5196","13518","13518"
"lausanne","1035","5139","4309","2716","15696","4105","12810","12810"
"lausanne","1040","5365","4506","2845","14569","2978","12077","12077"
"lausanne","1045","5592","4704","2974","13407","1816","11318","11318"
"lausanne","1050","5818","4901","3103","12209","618","10534","10534"
"lausanne","1055","6005","5073","3217","11034","-557","9757","9757"
"lausanne","1060","6114","5196","3302","9937","-1654","9019","9019"
"lausanne","1065","6151","5268","3356","8918","-2673","8318","8318"
"lausanne","1070","6133","5291","3382","7971","-3620","7651","7651"
"lausanne","1075","6070","5269","3386","7091","-4500","7015","7015"
"lausanne","1080","5971","5217","3370","6267","-5324","6410","6410"
"lausanne","1085","5843","5139","3336","5497","-6094","5835","5835"
"lausanne","1090","5694","5038","3288","4777","-6814","5288","5288"
"lausanne","1095","5528","4918","3227","4106","-7485","4770","4770"
"lausanne","1100","5348","4786","3154","3482","-8109","4281","4281"
"lausanne","1105","5156","4641","3072","2902","-8689","3819","3819"
"lausanne","1110","4958","4486","2981","2365","-9226","3382","3382"
"lausanne","1115","4755","4321","2882","1871","-9720","2972","2972"
"lausanne","1120","4547","4147","2776","1418","-10173","2586","2586"
"lausanne","1125","4336","3966","2665","1006","-10585","2226","2226"
"lausanne","1130","4122","3777","2549","635","-10956","1892","1892"
"lausanne","1135","3905","3582","2429","303","-11288","1583","1583"
"lausanne","1140","3684","3385","2306","9","-11582","1299","1299"
"lausanne","1145","3461","3188","2182","-250","-11841","1041","1041"
"lausanne","1150","3237","2991","2056","-473","-12064","808","808"
"lausanne","1155","3011","2793","1930","-660","-12251","601","601"
"lausanne","1160","2784","2596","1802","-811","-12402","419","419"
"lausanne","1165","2558","2399","1675","-927","-12518","263","263"
"lausanne","1170","2331","2202","1547","-1007","-12598","132","132"
"lausanne","1175","2105","2004","1418","-1052","-12643","26","26"
"lausanne","1180","1879","1807","1289","-1062","-12653","-54","-54"
"lausanne","1185","1652","1610","1160","-1036","-12627","-109","-109"
"lausanne","1190","1426","1412","1031","-974","-12565","-138","-138"
"lausanne","1195","1200","1215","902","-877","-12468","-142","-142"
"lausanne","1200","973","1018","773","-744","-12335","-121","-121"
"lausanne","1205","767","833","651","-605","-12196","-90","-90"
"lausanne","1210","599","673","544","-487","-12078","-66","-66"
"lausanne","1215","467","538","453","-391","-11982","-48","-48"
"lausanne","1220","363","428","375","-313","-11904","-34","-34"
"lausanne","1225","281","340","308","-250","-11841","-23","-23"
"lausanne","1230","218","268","252","-198","-11789","-15","-15"
"lausanne","1235","168","208","204","-154","-11745","-9","-9"
"lausanne","1240","130","160","163","-119","-11710","-5","-5"
"lausanne","1245","99","121","129","-90","-11681","-2","-2"
"lausanne","1250","77","89","101","-66","-11657","-1","-1"
"lausanne","1255","59","63","78","-47","-11638","0","0"
"lausanne","1260","45","42","59","-32","-11623","0","0"
"lausanne","1265","33","26","43","-21","-11612","0","0"
"lausanne","1270","24","14","32","-12","-11603","0","0"
"lausanne","1275","16","6","23","-6","-11597","0","0"
"lausanne","1280","10","1","16","-2","-11593","0","0"
"lausanne","1285","6","0","12","-1","-11592","0","0"
"lausanne","1290","3","0","8","0","-11591","0","0"
"lausanne","1295","1","0","6","0","-11591","0","0"
"lausanne","1300","0","0","4","0","-11591","0","0"
"lausanne","1305","0","0","3","0","-11591","0","0"
"lausanne","1310","0","0","2","0","-11591","0","0"
"lausanne","1315","0","0","1","0","-11591","0","0"
"lausanne","1320","0","0","1","0","-11591","0","0"
"lausanne","1325","0","0","0","0","-11591","0","0"
"lausanne","1330","0","0","0","0","-11591","0","0"
"lausanne","1335","0","0","0","0","-11591","0","0"
"lausanne","1340","0","0","0","0","-11591","0","0"
"lausanne","1345","0","0","0","0","-11591","0","0"
"lausanne","1350","0","0","0","0","-11591","0","0"
"lausanne","1355","0","0","0","0","-11591","0","0"
"lausanne","1360","0","0","0","0","-11591","0","0"
"lausanne","1365","0","0","0","0","-11591","0","0"
"lausanne","1370","0","0","0","0","-11591","0","0"
"lausanne","1375","0","0","0","0","-11591","0","0"
"lausanne","1380","0","0","0","0","-11591","0","0"
"lausanne","1385","0","0","0","0","-11591","0","0"
"lausanne","1390","0","0","0","0","-11591","0","0"
"lausanne","1395","0","0","0","0","-11591","0","0"
"lausanne","1400","0","0","0","0","-11591","0","0"
"lausanne","1405","0","0","0","0","-11591","0","0"
"lausanne","1410","0","0","0","0","-11591","0","0"
"lausanne","1415","0","0","0","0","-11591","0","0"
"lausanne","1420","0","0","0","0","-11591","0","0"
"lausanne","1425","0","0","0","0","-11591","0","0"
"lausanne","1430","0","0","0","0","-11591","0","0"
"lausanne","1435","0","0","0","0","-11591","0","0"
"lausanne","1440","0","0","0","0","-11591","0","0"
"bern","0","0","0","0","0","-25132","0","0"
"bern","5","0","0","0","0","-25132","0","0"
"bern","10","0","0","0","0","-25132","0","0"
"bern","15","0","0","0","0","-25132","0","0"
"bern","20","0","0","0","0","-25132","0","0"
"bern","25","0","0","0","0","-25132","0","0"
"bern","30","0","0","0","0","-25132","0","0"
"bern","35","0","0","0","0","-25132","0","0"
"bern","40","0","0","0","0","-25132","0","0"
"bern","45","0","0","0","0","-25132","0","0"
"bern","50","0","0","0","0","-25132","0","0"
"bern","55","0","0","0","0","-25132","0","0"
"bern","60","0","0","0","0","-25132","0","0"
"bern","65","0","0","0","0","-25132","0","0"
"bern","70","0","0","0","0","-25132","0","0"
"bern","75","0","0","0","0","-25132","0","0"
"bern","80","0","0","0","0","-25132","0","0"
"bern","85","0","0","0","0","-25132","0","0"
"bern","90","0","0","0","0","-25132","0","0"
"bern","95","0","0","0","0","-25132","0","0"
"bern","100","0","0","0","0","-25132","0","0"
"bern","105","0","0","0","0","-25132","0","0"
"bern","110","0","0","0","0","-25132","0","0"
"bern","115","0","0","0","0","-25132","0","0"
"bern","120","0","0","0","0","-25132","0","0"
"bern","125","0","0","0","0","-25132","0","0"
"bern","130","0","0","0","0","-25132","0","0"
"bern","135","0","0","0","0","-25132","0","0"
"bern","140","0","0","0","0","-25132","0","0"
"bern","145","0","0","0","0","-25132","0","0"
"bern","150","0","0","0","0","-25132","0","0"
"bern","155","0","0","0","0","-25132","0","0"
"bern","160","0","0","0","0","-25132","0","0"
"bern","165","0","0","0","0","-25132","0","0"
"bern","170","0","0","0","0","-25132","0","0"
"bern","175","0","0","0","0","-25132","0","0"
"bern","180","0","0","0","0","-25132","0","0"
"bern","185","0","0","0","0","-25132","0","0"
"bern","190","0","0","0","0","-25132","0","0"
"bern","195","0","0","0","0","-25132","0","0"
"bern","200","0","0","0","0","-25132","0","0"
"bern","205","0","0","0","0","-25132","0","0"
"bern","210","0","0","0","0","-25132","0","0"
"bern","215","0","0","0","0","-25132","0","0"
"bern","220","0","0","0","0","-25132","0","0"
"bern","225","0","0","0","0","-25132","0","0"
"bern","230","0","0","0","0","-25132","0","0"
"bern","235","0","0","0","0","-25132","0","0"
"bern","240","0","0","0","0","-25132","0","0"
"bern","245","0","0","0","0","-25132","0","0"
"bern","250","0","0","0","0","-25132","0","0"
"bern","255","0","0","0","0","-25132","0","0"
"bern","260","0","0","0","0","-25132","0","0"
"bern","265","0","0","0","0","-25132","0","0"
"bern","270","0","0","0","0","-25132","0","0"
"bern","275","0","0","0","0","-25132","0","0"
"bern","280","0","0","0","0","-25132","0","0"
"bern","285","0","0","0","0","-25132","0","0"
"bern","290","0","0","0","0","-25132","0","0"
"bern","295","0","0","0","0","-25132","0","0"
"bern","300","0","0","0","0","-25132","0","0"
"bern","305","22","30","3","-9","-25141","-3","-3"
"bern","310","86","119","12","-35","-25167","-11","-11"
"bern","315","191","268","26","-78","-25210","-24","-24"
"bern","320","330","477","46","-128","-25260","-33","-33"
"bern","325","493","742","70","-179","-25311","-34","-34"
"bern","330","678","1048","98","-212","-25344","-21","-21"
"bern","335","876","1387","129","-215","-25347","11","11"
"bern","340","1082","1754","163","-177","-25309","68","68"
"bern","345","1294","2142","199","-92","-25224","151","151"
"bern","350","1509","2547","238","48","-25084","263","263"
"bern","355","1727","2964","279","248","-24884","405","405"
"bern","360","1946","3389","322","511","-24621","577","577"
"bern","365","2167","3820","367","840","-24292","780","780"
"bern","370","2388","4255","413","1237","-23895","1014","1014"
"bern","375","2610","4695","461","1702","-23430","1279","1279"
"bern","380","2832","5139","510","2236","-22896","1575","1575"
"bern","385","3054","5586","559","2839","-22293","1903","1903"
"bern","390","3276","6035","610","3513","-21619","2263","2263"
"bern","395","3499","6486","661","4259","-20873","2654","2654"
"bern","400","3721","6938","712","5076","-20056","3076","3076"
"bern","405","3944","7391","763","5966","-19166","3530","3530"
"bern","410","4167","7845","815","6928","-18204","4016","4016"
"bern","415","4390","8300","866","7962","-17170","4533","4533"
"bern","420","4612","8755","918","9069","-16063","5082","5082"
"bern","425","4835","9210","970","10249","-14883","5663","5663"
"bern","430","5058","9665","1021","11502","-13630","6275","6275"
"bern","435","5282","10121","1073","12828","-12304","6919","6919"
"bern","440","5505","10576","1124","14227","-10905","7594","7594"
"bern","445","5728","11031","1176","15699","-9433","8301","8301"
"bern","450","5951","11486","1227","17244","-7888","9039","9039"
"bern","455","6132","11882","1273","18880","-6252","9815","9815"
"bern","460","6226","12159","1307","20625","-4507","10634","10634"
"bern","465","6239","12316","1329","22473","-2659","11492","11492"
"bern","470","6186","12355","1341","24412","-720","12376","12376"
"bern","475","6081","12280","1345","26425","1293","13274","13274"
"bern","480","5937","12122","1341","28475","3343","14177","14177"
"bern","485","5764","11900","1330","30536","5404","15073","15073"
"bern","490","5575","11622","1314","32591","7459","15952","15952"
"bern","495","5375","11301","1293","34622","9490","16808","16808"
"bern","500","5167","10945","1266","36619","11487","17639","17639"
"bern","505","4955","10567","1236","38569","13437","18442","18442"
"bern","510","4740","10172","1202","40465","15333","19217","19217"
"bern","515","4522","9766","1164","42302","17170","19961","19961"
"bern","520","4303","9350","1123","44077","18945","20675","20675"
"bern","525","4083","8925","1080","45789","20657","21359","21359"
"bern","530","3863","8493","1033","47435","22303","22011","22011"
"bern","535","3642","8055","985","49016","23884","22632","22632"
"bern","540","3420","7612","936","50529","25397","23221","23221"
"bern","545","3199","7166","886","51972","26840","23779","23779"
"bern","550","2977","6717","835","53344","28212","24306","24306"
"bern","555","2755","6266","784","54646","29514","24801","24801"
"bern","560","2533","5813","732","55875","30743","25265","25265"
"bern","565","2311","5359","681","57033","31901","25697","25697"
"bern","570","2088","4904","629","58118","32986","26097","26097"
"bern","575","1866","4449","578","59131","33999","26466","26466"
"bern","580","1643","3994","526","60071","34939","26804","26804"
"bern","585","1420","3539","474","60938","35806","27110","27110"
"bern","590","1197","3083","423","61732","36600","27384","27384"
"bern","595","974","2628","371","62453","37321","27627","27627"
"bern","600","751","2173","320","63101","37969","27839","27839"
"bern","605","549","1747","271","63667","38535","28016","28016"
"bern","610","391","1381","228","64142","39010","28155","28155"
"bern","615","272","1075","191","64529","39397","28260","28260"
"bern","620","187","828","160","64834","39702","28335","28335"
"bern","625","128","638","132","65065","39933","28388","28388"
"bern","630","88","489","108","65242","40110","28422","28422"
"bern","635","63","373","88","65376","40244","28444","28444"
"bern","640","46","284","70","65476","40344","28459","28459"
"bern","645","34","217","55","65553","40421","28469","28469"
"bern","650","26","167","42","65609","40477","28476","28476"
"bern","655","20","129","32","65653","40521","28481","28481"
"bern","660","16","98","23","65687","40555","28485","28485"
"bern","665","14","73","16","65714","40582","28488","28488"
"bern","670","11","54","11","65735","40603","28490","28490"
"bern","675","10","39","7","65752","40620","28491","28491"
"bern","680","8","27","4","65764","40632","28493","28493"
"bern","685","7","18","2","65773","40641","28494","28494"
"bern","690","6","12","1","65780","40648","28495","28495"
"bern","695","5","8","1","65784","40652","28496","28496"
"bern","700","4","4","0","65788","40656","28497","28497"
"bern","705","3","2","0","65790","40658","28498","28498"
"bern","710","3","1","0","65792","40660","28498","28498"
"bern","715","2","0","0","65793","40661","28499","28499"
"bern","720","2","0","0","65793","40661","28499","28499"
"bern","725","1","0","0","65794","40662","28500","28500"
"bern","730","1","0","0","65794","40662","28500","28500"
"bern","735","1","0","0","65794","40662","28500","28500"
"bern","740","0","0","0","65795","40663","28501","28501"
"bern","745","0","0","0","65795","40663","28501","28501"
"bern","750","0","0","0","65795","40663","28501","28501"
"bern","755","0","0","0","65795","40663","28501","28501"
"bern","760","0","0","0","65795","40663","28501","28501"
"bern","765","0","0","0","65795","40663","28501","28501"
"bern","770","0","0","0","65795","40663","28501","28501"
"bern","775","0","0","0","65795","40663","28501","28501"
"bern","780","0","0","0","65795","40663","28501","28501"
"bern","785","0","0","0","65795","40663","28501","28501"
"bern","790","0","0","0","65795","40663","28501","28501"
"bern","795","0","0","0","65795","40663","28501","28501"
"bern","800","0","0","0","65795","40663","28501","28501"
"bern","805","0","0","0","65795","40663","28501","28501"
"bern","810","0","0","0","65795","40663","28501","28501"
"bern","815","0","0","0","65795","40663","28501","28501"
"bern","820","0","0","0","65795","40663","28501","28501"
"bern","825","0","0","0","65795","40663","28501","28501"
"bern","830","0","0","0","65795","40663","28501","28501"
"bern","835","0","0","0","65795","40663","28501","28501"
"bern","840","0","0","0","65795","40663","28501","28501"
"bern","845","0","0","0","65795","40663","28501","28501"
"bern","850","0","0","0","65795","40663","28501","28501"
"bern","855","0","0","0","65795","40663","28501","28501"
"bern","860","0","0","0","65795","40663","28501","28501"
"bern","865","0","0","0","65795","40663","28501","28501"
"bern","870","0","0","0","65795","40663","28501","28501"
"bern","875","0","0","0","65795","40663","28501","28501"
"bern","880","0","0","0","65795","40663","28501","28501"
"bern","885","0","0","0","65795","40663","28501","28501"
"bern","890","0","0","0","65795","40663","28501","28501"
"bern","895","0","0","0","65795","40663","28501","28501"
"bern","900","0","0","0","65795","40663","28501","28501"
"bern","905","22","30","3","65750","40618","28482","28482"
"bern","910","86","119","12","65613","40481","28426","28426"
"bern","915","192","268","26","65387","40255","28333","28333"
"bern","920","330","477","46","65071","39939","28205","28205"
"bern","925","494","742","71","64669","39537","28041","28041"
"bern","930","677","1048","98","64184","39052","27844","27844"
"bern","935","874","1387","129","63619","38487","27614","27614"
"bern","940","1080","1754","163","62974","37842","27351","27351"
"bern","945","1290","2142","200","62251","37119","27056","27056"
"bern","950","1505","2547","239","61452","36320","26728","26728"
"bern","955","1721","2964","280","60577","35445","26369","26369"
"bern","960","1939","3389","323","59626","34494","25977","25977"
"bern","965","2158","3820","368","58601","33469","25554","25554"
"bern","970","2378","4255","415","57501","32369","25098","25098"
"bern","975","2598","4695","463","56327","31195","24611","24611"
"bern","980","2819","5139","512","55078","29946","24093","24093"
"bern","985","3040","5586","562","53756","28624","23542","23542"
"bern","990","3261","6035","613","52359","27227","22960","22960"
"bern","995","3482","6486","665","50890","25758","22347","22347"
"bern","1000","3703","6938","716","49346","24214","21701","21701"
"bern","1005","3924","7391","768","47729","22597","21024","21024"
"bern","1010","4146","7845","820","46039","20907","20316","20316"
"bern","1015","4367","8300","872","44276","19144","19575","19575"
"bern","1020","4589","8755","924","42439","17307","18803","18803"
"bern","1025","4810","9210","976","40529","15397","18000","18000"
"bern","1030","5032","9665","1028","38546","13414","17164","17164"
"bern","1035","5253","10121","1080","36490","11358","16297","16297"
"bern","1040","5475","10576","1132","34361","9229","15399","15399"
"bern","1045","5697","11031","1184","32158","7026","14468","14468"
"bern","1050","5919","11486","1236","29883","4751","13506","13506"
"bern","1055","6098","11882","1283","27625","2493","12550","12550"
"bern","1060","6191","12159","1317","25476","344","11637","11637"
"bern","1065","6202","12316","1340","23435","-1697","10766","10766"
"bern","1070","6148","12355","1352","21498","-3634","9934","9934"
"bern","1075","6042","12280","1356","19661","-5471","9140","9140"
"bern","1080","5896","12122","1352","17917","-7215","8382","8382"
"bern","1085","5724","11900","1342","16261","-8871","7659","7659"
"bern","1090","5535","11622","1326","14690","-10442","6969","6969"
"bern","1095","5336","11301","1305","13201","-11931","6313","6313"
"bern","1100","5129","10945","1279","11794","-13338","5689","5689"
"bern","1105","4918","10567","1249","10465","-14667","5098","5098"
"bern","1110","4704","10172","1214","9213","-15919","4540","4540"
"bern","1115","4488","9766","1176","8038","-17094","4013","4013"
"bern","1120","4270","9350","1135","6939","-18193","3518","3518"
"bern","1125","4051","8925","1091","5916","-19216","3055","3055"
"bern","1130","3832","8493","1045","4967","-20165","2624","2624"
"bern","1135","3613","8055","997","4094","-21038","2224","2224"
"bern","1140","3393","7612","947","3295","-21837","1856","1856"
"bern","1145","3172","7166","896","2570","-22562","1519","1519"
"bern","1150","2952","6717","845","1919","-23213","1215","1215"
"bern","1155","2732","6266","793","1342","-23790","942","942"
"bern","1160","2511","5813","741","839","-24293","700","700"
"bern","1165","2290","5359","689","409","-24723","491","491"
"bern","1170","2069","4904","638","52","-25080","313","313"
"bern","1175","1848","4449","586","-231","-25363","166","166"
"bern","1180","1626","3994","534","-441","-25573","52","52"
"bern","1185","1405","3539","482","-578","-25710","-31","-31"
"bern","1190","1183","3083","429","-642","-25774","-83","-83"
"bern","1195","962","2628","377","-633","-25765","-102","-102"
"bern","1200","740","2173","325","-551","-25683","-90","-90"
"bern","1205","539","1747","276","-441","-25573","-65","-65"
"bern","1210","382","1381","233","-348","-25480","-46","-46"
"bern","1215","266","1075","196","-273","-25405","-32","-32"
"bern","1220","182","828","163","-214","-25346","-22","-22"
"bern","1225","124","638","136","-169","-25301","-15","-15"
"bern","1230","85","489","111","-133","-25265","-10","-10"
"bern","1235","60","373","90","-104","-25236","-7","-7"
"bern","1240","44","284","72","-82","-25214","-4","-4"
"bern","1245","32","217","57","-64","-25196","-3","-3"
"bern","1250","25","167","44","-50","-25182","-1","-1"
"bern","1255","19","129","33","-39","-25171","-1","-1"
"bern","1260","15","98","24","-30","-25162","0","0"
"bern","1265","13","73","17","-22","-25154","0","0"
"bern","1270","10","54","11","-17","-25149","0","0"
"bern","1275","9","39","7","-12","-25144","0","0"
"bern","1280","8","27","5","-9","-25141","0","0"
"bern","1285","6","18","3","-6","-25138","0","0"
"bern","1290","5","12","2","-4","-25136","0","0"
"bern","1295","4","8","1","-3","-25135","0","0"
"bern","1300","4","4","1","-1","-25133","0","0"
"bern","1305","3","2","0","-1","-25133","0","0"
"bern","1310","2","1","0","0","-25132","0","0"
"bern","1315","2","0","0","0","-25132","0","0"
"bern","1320","1","0","0","0","-25132","0","0"
"bern","1325","1","0","0","0","-25132","0","0"
"bern","1330","1","0","0","0","-25132","0","0"
"bern","1335","0","0","0","0","-25132","0","0"
"bern","1340","0","0","0","0","-25132","0","0"
"bern","1345","0","0","0","0","-25132","0","0"
"bern","1350","0","0","0","0","-25132","0","0"
"bern","1355","0","0","0","0","-25132","0","0"
"bern","1360","0","0","0","0","-25132","0","0"
"bern","1365","0","0","0","0","-25132","0","0"
"bern","1370","0","0","0","0","-25132","0","0"
"bern","1375","0","0","0","0","-25132","0","0"
"bern","1380","0","0","0","0","-25132","0","0"
"bern","1385","0","0","0","0","-25132","0","0"
"bern","1390","0","0","0","0","-25132","0","0"
"bern","1395","0","0","0","0","-25132","0","0"
"bern","1400","0","0","0","0","-25132","0","0"
"bern","1405","0","0","0","0","-25132","0","0"
"bern","1410","0","0","0","0","-25132","0","0"
"bern","1415","0","0","0","0","-25132","0","0"
"bern","1420","0","0","0","0","-25132","0","0"
"bern","1425","0","0","0","0","-25132","0","0"
"bern","1430","0","0","0","0","-25132","0","0"
"bern","1435","0","0","0","0","-25132","0","0"
"bern","1440","0","0","0","0","-25132","0","0"
"winterthur","0","0","0","0","0","-134","0","0"
"winterthur","5","0","0","0","0","-134","0","0"
"winterthur","10","0","0","0","0","-134","0","0"
"winterthur","15","0","0","0","0","-134","0","0"
"winterthur","20","0","0","0","0","-134","0","0"
"winterthur","25","0","0","0","0","-134","0","0"
"winterthur","30","0","0","0","0","-134","0","0"
"winterthur","35","0","0","0","0","-134","0","0"
"winterthur","40","0","0","0","0","-134","0","0"
"winterthur","45","0","0","0","0","-134","0","0"
"winterthur","50","0","0","0","0","-134","0","0"
"winterthur","55","0","0","0","0","-134","0","0"
"winterthur","60","0","0","0","0","-134","0","0"
"winterthur","65","0","0","0","0","-134","0","0"
"winterthur","70","0","0","0","0","-134","0","0"
"winterthur","75","0","0","0","0","-134","0","0"
"winterthur","80","0","0","0","0","-134","0","0"
"winterthur","85","0","0","0","0","-134","0","0"
"winterthur","90","0","0","0","0","-134","0","0"
"winterthur","95","0","0","0","0","-134","0","0"
"winterthur","100","0","0","0","0","-134","0","0"
"winterthur","105","0","0","0","0","-134","0","0"
"winterthur","110","0","0","0","0","-134","0","0"
"winterthur","115","0","0","0","0","-134","0","0"
"winterthur","120","0","0","0","0","-134","0","0"
"winterthur","125","0","0","0","0","-134","0","0"
"winterthur","130","0","0","0","0","-134","0","0"
"winterthur","135","0","0","0","0","-134","0","0"
"winterthur","140","0","0","0","0","-134","0","0"
"winterthur","145","0","0","0","0","-134","0","0"
"winterthur","150","0","0","0","0","-134","0","0"
"winterthur","155","0","0","0","0","-134","0","0"
"winterthur","160","0","0","0","0","-134","0","0"
"winterthur","165","0","0","0","0","-134","0","0"
"winterthur","170","0","0","0","0","-134","0","0"
"winterthur","175","0","0","0","0","-134","0","0"
"winterthur","180","0","0","0","0","-134","0","0"
"winterthur","185","0","0","0","0","-134","0","0"
"winterthur","190","0","0","0","0","-134","0","0"
"winterthur","195","0","0","0","0","-134","0","0"
"winterthur","200","0","0","0","0","-134","0","0"
"winterthur","205","0","0","0","0","-134","0","0"
"winterthur","210","0","0","0","0","-134","0","0"
"winterthur","215","0","0","0","0","-134","0","0"
"winterthur","220","0","0","0","0","-134","0","0"
"winterthur","225","0","0","0","0","-134","0","0"
"winterthur","230","0","0","0","0","-134","0","0"
"winterthur","235","0","0","0","0","-134","0","0"
"winterthur","240","0","0","0","0","-134","0","0"
"winterthur","245","0","0","0","0","-134","0","0"
"winterthur","250","0","0","0","0","-134","0","0"
"winterthur","255","0","0","0","0","-134","0","0"
"winterthur","260","0","0","0","0","-134","0","0"
"winterthur","265","0","0","0","0","-134","0","0"
