"city","key","origin","originName","target","targetName","mode","direction","group","commuters","source","geometry","directKm","routeKm","seconds","snapKm","activeEligible","geometryErrors","skippedReason"
"lausanne","lausanne:CH5586>CH2196:car:outbound","CH5586","Lausanne","CH2196","Fribourg","car","outbound","swissOutbound","38","FSO commune matrix 2020","road","51.13354929842857","77.24919471429152","3328.515","0.016194647351817467","false","",""
"lausanne","lausanne:CH5586>CH2196:transit:outbound","CH5586","Lausanne","CH2196","Fribourg","transit","outbound","swissOutbound","87","FSO commune matrix 2020","rail","51.13354929842857","65.75704175546369","","","false","",""
"lausanne","lausanne:CH5586>CH2196:soft:outbound","CH5586","Lausanne","CH2196","Fribourg","soft","outbound","swissOutbound","36","FSO commune matrix 2020","missing","51.13354929842857","","","","false","",""
"lausanne","lausanne:CH5586>CH5523:car:outbound","CH5586","Lausanne","CH5523","Froideville","car","outbound","swissOutbound","5","FSO commune matrix 2020","missing","9.600943541579221","","","","false","",""
"lausanne","lausanne:CH5586>CH5523:transit:outbound","CH5586","Lausanne","CH5523","Froideville","transit","outbound","swissOutbound","11","FSO commune matrix 2020","missing","9.600943541579221","","","","false","",""
"lausanne","lausanne:CH5586>CH5523:soft:outbound","CH5586","Lausanne","CH5523","Froideville","soft","outbound","swissOutbound","4","FSO commune matrix 2020","missing","9.600943541579221","","","","true","",""
"lausanne","lausanne:CH5586>CH495:car:outbound","CH5586","Lausanne","CH495","Gampelen","car","outbound","swissOutbound","6","FSO commune matrix 2020","missing","62.40076517136031","","","","false","",""
"lausanne","lausanne:CH5586>CH495:transit:outbound","CH5586","Lausanne","CH495","Gampelen","transit","outbound","swissOutbound","12","FSO commune matrix 2020","rail","62.40076517136031","84.7445709897665","","","false","",""
"lausanne","lausanne:CH5586>CH495:soft:outbound","CH5586","Lausanne","CH495","Gampelen","soft","outbound","swissOutbound","5","FSO commune matrix 2020","missing","62.40076517136031","","","","false","",""
"lausanne","lausanne:CH5586>CH6621:car:outbound","CH5586","Lausanne","CH6621","Genève","car","outbound","swissOutbound","807","FSO commune matrix 2020","road","51.33874865162803","63.13084494070944","3068.695","0.024638607408016447","false","",""
"lausanne","lausanne:CH5586>CH6621:transit:outbound","CH5586","Lausanne","CH6621","Genève","transit","outbound","swissOutbound","1155","FSO commune matrix 2020","rail","51.33874865162803","60.201716047712104","","","false","",""
"lausanne","lausanne:CH5586>CH6621:unknown:outbound","CH5586","Lausanne","CH6621","Genève","unknown","outbound","swissOutbound","74","FSO commune matrix 2020","missing","51.33874865162803","","","","false","",""
"lausanne","lausanne:CH5586>CH5718:car:outbound","CH5586","Lausanne","CH5718","Genolier","car","outbound","swissOutbound","6","FSO commune matrix 2020","missing","32.96483824723366","","","","false","",""
"lausanne","lausanne:CH5586>CH5718:transit:outbound","CH5586","Lausanne","CH5718","Genolier","transit","outbound","swissOutbound","12","FSO commune matrix 2020","missing","32.96483824723366","","","","false","",""
"lausanne","lausanne:CH5586>CH5718:soft:outbound","CH5586","Lausanne","CH5718","Genolier","soft","outbound","swissOutbound","5","FSO commune matrix 2020","missing","32.96483824723366","","","","false","",""
"lausanne","lausanne:CH5586>CH2236:car:outbound","CH5586","Lausanne","CH2236","Gibloux","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","39.42261858942343","","","","false","",""
"lausanne","lausanne:CH5586>CH2236:transit:outbound","CH5586","Lausanne","CH2236","Gibloux","transit","outbound","swissOutbound","6","FSO commune matrix 2020","missing","39.42261858942343","","","","false","",""
"lausanne","lausanne:CH5586>CH2236:soft:outbound","CH5586","Lausanne","CH2236","Gibloux","soft","outbound","swissOutbound","2","FSO commune matrix 2020","missing","39.42261858942343","","","","false","",""
"lausanne","lausanne:CH5586>CH5428:car:outbound","CH5586","Lausanne","CH5428","Gimel","car","outbound","swissOutbound","1","FSO commune matrix 2020","missing","26.320057585115396","","","","false","",""
"lausanne","lausanne:CH5586>CH5428:transit:outbound","CH5586","Lausanne","CH5428","Gimel","transit","outbound","swissOutbound","3","FSO commune matrix 2020","missing","26.320057585115396","","","","false","",""
"lausanne","lausanne:CH5586>CH5428:soft:outbound","CH5586","Lausanne","CH5428","Gimel","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","26.320057585115396","","","","true","",""
"lausanne","lausanne:CH5586>CH2197:car:outbound","CH5586","Lausanne","CH2197","Givisiez","car","outbound","swissOutbound","5","FSO commune matrix 2020","missing","49.797835844610766","","","","false","",""
"lausanne","lausanne:CH5586>CH2197:transit:outbound","CH5586","Lausanne","CH2197","Givisiez","transit","outbound","swissOutbound","11","FSO commune matrix 2020","rail","49.797835844610766","69.7670232538202","","","false","",""
"lausanne","lausanne:CH5586>CH2197:soft:outbound","CH5586","Lausanne","CH2197","Givisiez","soft","outbound","swissOutbound","5","FSO commune matrix 2020","missing","49.797835844610766","","","","false","",""
"lausanne","lausanne:CH5586>CH5721:car:outbound","CH5586","Lausanne","CH5721","Gland","car","outbound","swissOutbound","50","FSO commune matrix 2020","road","29.629820611290537","36.112054191420235","1811.4","0.0069277508105041975","false","",""
"lausanne","lausanne:CH5586>CH5721:transit:outbound","CH5586","Lausanne","CH5721","Gland","transit","outbound","swissOutbound","111","FSO commune matrix 2020","rail","29.629820611290537","33.758443074684756","","","false","",""
"lausanne","lausanne:CH5586>CH5721:soft:outbound","CH5586","Lausanne","CH5721","Gland","soft","outbound","swissOutbound","46","FSO commune matrix 2020","missing","29.629820611290537","","","","false","",""
"lausanne","lausanne:CH5586>CH5484:car:outbound","CH5586","Lausanne","CH5484","Gollion","car","outbound","swissOutbound","4","FSO commune matrix 2020","missing","11.853102650069745","","","","false","",""
"lausanne","lausanne:CH5586>CH5484:transit:outbound","CH5586","Lausanne","CH5484","Gollion","transit","outbound","swissOutbound","9","FSO commune matrix 2020","missing","11.853102650069745","","","","false","",""
"lausanne","lausanne:CH5586>CH5484:soft:outbound","CH5586","Lausanne","CH5484","Gollion","soft","outbound","swissOutbound","4","FSO commune matrix 2020","missing","11.853102650069745","","","","true","",""
"lausanne","lausanne:CH5586>CH5541:car:outbound","CH5586","Lausanne","CH5541","Goumoëns","car","outbound","swissOutbound","4","FSO commune matrix 2020","missing","15.597192372761498","","","","false","",""
"lausanne","lausanne:CH5586>CH5541:transit:outbound","CH5586","Lausanne","CH5541","Goumoëns","transit","outbound","swissOutbound","9","FSO commune matrix 2020","missing","15.597192372761498","","","","false","",""
"lausanne","lausanne:CH5586>CH5541:soft:outbound","CH5586","Lausanne","CH5541","Goumoëns","soft","outbound","swissOutbound","3","FSO commune matrix 2020","missing","15.597192372761498","","","","true","",""
"lausanne","lausanne:CH5586>CH5561:car:outbound","CH5586","Lausanne","CH5561","Grandson","car","outbound","swissOutbound","4","FSO commune matrix 2020","missing","32.51793937205264","","","","false","",""
"lausanne","lausanne:CH5586>CH5561:transit:outbound","CH5586","Lausanne","CH5561","Grandson","transit","outbound","swissOutbound","10","FSO commune matrix 2020","rail","32.51793937205264","42.706741522561465","","","false","",""
"lausanne","lausanne:CH5586>CH5561:soft:outbound","CH5586","Lausanne","CH5561","Grandson","soft","outbound","swissOutbound","4","FSO commune matrix 2020","missing","32.51793937205264","","","","false","",""
"lausanne","lausanne:CH5586>CH2198:car:outbound","CH5586","Lausanne","CH2198","Granges-Paccot","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","51.78815874364934","","","","false","",""
"lausanne","lausanne:CH5586>CH2198:transit:outbound","CH5586","Lausanne","CH2198","Granges-Paccot","transit","outbound","swissOutbound","7","FSO commune matrix 2020","missing","51.78815874364934","","","","false","",""
"lausanne","lausanne:CH5586>CH2198:soft:outbound","CH5586","Lausanne","CH2198","Granges-Paccot","soft","outbound","swissOutbound","3","FSO commune matrix 2020","missing","51.78815874364934","","","","false","",""
"lausanne","lausanne:CH5586>CH6454:car:outbound","CH5586","Lausanne","CH6454","Hauterive (NE)","car","outbound","swissOutbound","2","FSO commune matrix 2020","missing","60.92917448026804","","","","false","",""
"lausanne","lausanne:CH5586>CH6454:transit:outbound","CH5586","Lausanne","CH6454","Hauterive (NE)","transit","outbound","swissOutbound","4","FSO commune matrix 2020","missing","60.92917448026804","","","","false","",""
"lausanne","lausanne:CH5586>CH6454:soft:outbound","CH5586","Lausanne","CH6454","Hauterive (NE)","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","60.92917448026804","","","","false","",""
"lausanne","lausanne:CH5586>CH5819:car:outbound","CH5586","Lausanne","CH5819","Henniez","car","outbound","swissOutbound","4","FSO commune matrix 2020","missing","31.28665285196625","","","","false","",""
"lausanne","lausanne:CH5586>CH5819:transit:outbound","CH5586","Lausanne","CH5819","Henniez","transit","outbound","swissOutbound","8","FSO commune matrix 2020","rail","31.28665285196625","47.18031175498698","","","false","",""
"lausanne","lausanne:CH5586>CH5819:soft:outbound","CH5586","Lausanne","CH5819","Henniez","soft","outbound","swissOutbound","3","FSO commune matrix 2020","missing","31.28665285196625","","","","false","",""
"lausanne","lausanne:CH5586>CH5673:car:outbound","CH5586","Lausanne","CH5673","Hermenches","car","outbound","swissOutbound","2","FSO commune matrix 2020","missing","16.08821984758305","","","","false","",""
"lausanne","lausanne:CH5586>CH5673:transit:outbound","CH5586","Lausanne","CH5673","Hermenches","transit","outbound","swissOutbound","4","FSO commune matrix 2020","missing","16.08821984758305","","","","false","",""
"lausanne","lausanne:CH5586>CH5673:soft:outbound","CH5586","Lausanne","CH5673","Hermenches","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","16.08821984758305","","","","true","",""
"lausanne","lausanne:CH5586>CH5885:car:outbound","CH5586","Lausanne","CH5885","Jongny","car","outbound","swissOutbound","1","FSO commune matrix 2020","missing","16.633036003837695","","","","false","",""
"lausanne","lausanne:CH5586>CH5885:transit:outbound","CH5586","Lausanne","CH5885","Jongny","transit","outbound","swissOutbound","3","FSO commune matrix 2020","missing","16.633036003837695","","","","false","",""
"lausanne","lausanne:CH5586>CH5885:soft:outbound","CH5586","Lausanne","CH5885","Jongny","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","16.633036003837695","","","","true","",""
"lausanne","lausanne:CH5586>CH5804:car:outbound","CH5586","Lausanne","CH5804","Jorat-Menthue","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","14.425434593348015","","","","false","",""
"lausanne","lausanne:CH5586>CH5804:transit:outbound","CH5586","Lausanne","CH5804","Jorat-Menthue","transit","outbound","swissOutbound","6","FSO commune matrix 2020","missing","14.425434593348015","","","","false","",""
"lausanne","lausanne:CH5586>CH5804:soft:outbound","CH5586","Lausanne","CH5804","Jorat-Menthue","soft","outbound","swissOutbound","3","FSO commune matrix 2020","missing","14.425434593348015","","","","true","",""
"lausanne","lausanne:CH5586>CH5806:car:outbound","CH5586","Lausanne","CH5806","Jorat-Mézières","car","outbound","swissOutbound","4","FSO commune matrix 2020","missing","13.87723789167397","","","","false","",""
"lausanne","lausanne:CH5586>CH5806:transit:outbound","CH5586","Lausanne","CH5806","Jorat-Mézières","transit","outbound","swissOutbound","10","FSO commune matrix 2020","missing","13.87723789167397","","","","false","",""
"lausanne","lausanne:CH5586>CH5806:soft:outbound","CH5586","Lausanne","CH5806","Jorat-Mézières","soft","outbound","swissOutbound","4","FSO commune matrix 2020","missing","13.87723789167397","","","","true","",""
"lausanne","lausanne:CH5586>CH5585:car:outbound","CH5586","Lausanne","CH5585","Jouxtens-Mézery","car","outbound","swissOutbound","5","FSO commune matrix 2020","missing","4.623032024399973","","","","false","",""
"lausanne","lausanne:CH5586>CH5585:transit:outbound","CH5586","Lausanne","CH5585","Jouxtens-Mézery","transit","outbound","swissOutbound","11","FSO commune matrix 2020","rail","4.623032024399973","4.079627418516766","","","false","",""
"lausanne","lausanne:CH5586>CH5585:soft:outbound","CH5586","Lausanne","CH5585","Jouxtens-Mézery","soft","outbound","swissOutbound","5","FSO commune matrix 2020","missing","4.623032024399973","","","","true","",""
"lausanne","lausanne:CH5586>CH5486:car:outbound","CH5586","Lausanne","CH5486","L'Isle","car","outbound","swissOutbound","1","FSO commune matrix 2020","missing","22.059521073150208","","","","false","",""
"lausanne","lausanne:CH5586>CH5486:transit:outbound","CH5586","Lausanne","CH5486","L'Isle","transit","outbound","swissOutbound","3","FSO commune matrix 2020","missing","22.059521073150208","","","","false","",""
"lausanne","lausanne:CH5586>CH5486:soft:outbound","CH5586","Lausanne","CH5486","L'Isle","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","22.059521073150208","","","","true","",""
"lausanne","lausanne:CH5586>CH6417:car:outbound","CH5586","Lausanne","CH6417","La Grande-Béroche","car","outbound","swissOutbound","5","FSO commune matrix 2020","missing","44.71112986051656","","","","false","",""
"lausanne","lausanne:CH5586>CH6417:transit:outbound","CH5586","Lausanne","CH6417","La Grande-Béroche","transit","outbound","swissOutbound","11","FSO commune matrix 2020","rail","44.71112986051656","57.876240195953166","","","false","",""
"lausanne","lausanne:CH5586>CH6417:soft:outbound","CH5586","Lausanne","CH6417","La Grande-Béroche","soft","outbound","swissOutbound","4","FSO commune matrix 2020","missing","44.71112986051656","","","","false","",""
"lausanne","lausanne:CH5586>CH5498:car:outbound","CH5586","Lausanne","CH5498","La Sarraz","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","17.849496885491632","","","","false","",""
"lausanne","lausanne:CH5586>CH5498:transit:outbound","CH5586","Lausanne","CH5498","La Sarraz","transit","outbound","swissOutbound","6","FSO commune matrix 2020","rail","17.849496885491632","22.740012956692073","","","false","",""
"lausanne","lausanne:CH5586>CH5498:soft:outbound","CH5586","Lausanne","CH5498","La Sarraz","soft","outbound","swissOutbound","3","FSO commune matrix 2020","missing","17.849496885491632","","","","true","",""
"lausanne","lausanne:CH5586>CH6461:car:outbound","CH5586","Lausanne","CH6461","La Tène","car","outbound","swissOutbound","6","FSO commune matrix 2020","missing","61.411471267862055","","","","false","",""
"lausanne","lausanne:CH5586>CH6461:transit:outbound","CH5586","Lausanne","CH6461","La Tène","transit","outbound","swissOutbound","13","FSO commune matrix 2020","missing","61.411471267862055","","","","false","",""
"lausanne","lausanne:CH5586>CH6461:soft:outbound","CH5586","Lausanne","CH6461","La Tène","soft","outbound","swissOutbound","6","FSO commune matrix 2020","missing","61.411471267862055","","","","false","",""
"lausanne","lausanne:CH5586>CH5889:car:outbound","CH5586","Lausanne","CH5889","La Tour-de-Peilz","car","outbound","swissOutbound","61","FSO commune matrix 2020","road","19.479609317976422","31.02394586775632","1868.079","0.0069277508105041975","false","",""
"lausanne","lausanne:CH5586>CH5889:transit:outbound","CH5586","Lausanne","CH5889","La Tour-de-Peilz","transit","outbound","swissOutbound","136","FSO commune matrix 2020","rail","19.479609317976422","19.902338494419595","","","false","",""
"lausanne","lausanne:CH5586>CH5889:soft:outbound","CH5586","Lausanne","CH5889","La Tour-de-Peilz","soft","outbound","swissOutbound","57","FSO commune matrix 2020","bicycle","19.479609317976422","21.744019340633667","4339.317","0.0069277508105041975","true","",""
"lausanne","lausanne:CH5586>CH6628:car:outbound","CH5586","Lausanne","CH6628","Lancy","car","outbound","swissOutbound","37","FSO commune matrix 2020","road","54.052381381216726","67.04734894716546","3439.379","0.040892618272636475","false","",""
"lausanne","lausanne:CH5586>CH6628:transit:outbound","CH5586","Lausanne","CH6628","Lancy","transit","outbound","swissOutbound","53","FSO commune matrix 2020","rail","54.052381381216726","64.48190131311917","","","false","",""
"lausanne","lausanne:CH5586>CH6628:unknown:outbound","CH5586","Lausanne","CH6628","Lancy","unknown","outbound","swissOutbound","3","FSO commune matrix 2020","missing","54.052381381216726","","","","false","",""
"lausanne","lausanne:CH5586>CH5637:car:outbound","CH5586","Lausanne","CH5637","Lavigny","car","outbound","swissOutbound","2","FSO commune matrix 2020","missing","17.265096261850708","","","","false","",""
"lausanne","lausanne:CH5586>CH5637:transit:outbound","CH5586","Lausanne","CH5637","Lavigny","transit","outbound","swissOutbound","5","FSO commune matrix 2020","missing","17.265096261850708","","","","false","",""
"lausanne","lausanne:CH5586>CH5637:soft:outbound","CH5586","Lausanne","CH5637","Lavigny","soft","outbound","swissOutbound","2","FSO commune matrix 2020","missing","17.265096261850708","","","","true","",""
"lausanne","lausanne:CH5586>CH2067:car:outbound","CH5586","Lausanne","CH2067","Le Châtelard","car","outbound","swissOutbound","1","FSO commune matrix 2020","missing","32.6016717749768","","","","false","",""
"lausanne","lausanne:CH5586>CH2067:transit:outbound","CH5586","Lausanne","CH2067","Le Châtelard","transit","outbound","swissOutbound","3","FSO commune matrix 2020","missing","32.6016717749768","","","","false","",""
"lausanne","lausanne:CH5586>CH2067:soft:outbound","CH5586","Lausanne","CH2067","Le Châtelard","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","32.6016717749768","","","","false","",""
"lausanne","lausanne:CH5586>CH5872:car:outbound","CH5586","Lausanne","CH5872","Le Chenit","car","outbound","swissOutbound","11","FSO commune matrix 2020","road","33.48307383657847","52.48038545997936","4113.072","0.2664305103981763","false","",""
"lausanne","lausanne:CH5586>CH5872:transit:outbound","CH5586","Lausanne","CH5872","Le Chenit","transit","outbound","swissOutbound","24","FSO commune matrix 2020","rail","33.48307383657847","65.1639321514428","","","false","",""
"lausanne","lausanne:CH5586>CH5872:soft:outbound","CH5586","Lausanne","CH5872","Le Chenit","soft","outbound","swissOutbound","10","FSO commune matrix 2020","missing","33.48307383657847","","","","false","",""
"lausanne","lausanne:CH5586>CH6623:car:outbound","CH5586","Lausanne","CH6623","Le Grand-Saconnex","car","outbound","swissOutbound","45","FSO commune matrix 2020","road","50.46998383178049","60.657220365283194","3094.777","0.06937650087250972","false","",""
"lausanne","lausanne:CH5586>CH6623:transit:outbound","CH5586","Lausanne","CH6623","Le Grand-Saconnex","transit","outbound","swissOutbound","65","FSO commune matrix 2020","rail","50.46998383178049","66.11565140150826","","","false","",""
"lausanne","lausanne:CH5586>CH6623:unknown:outbound","CH5586","Lausanne","CH6623","Le Grand-Saconnex","unknown","outbound","swissOutbound","4","FSO commune matrix 2020","missing","50.46998383178049","","","","false","",""
"lausanne","lausanne:CH5586>CH5587:car:outbound","CH5586","Lausanne","CH5587","Le Mont-sur-Lausanne","car","outbound","swissOutbound","260","FSO commune matrix 2020","road","4.395367735603855","4.392487141172999","644.125","0.0069277508105041975","false","",""
"lausanne","lausanne:CH5586>CH5587:transit:outbound","CH5586","Lausanne","CH5587","Le Mont-sur-Lausanne","transit","outbound","swissOutbound","585","FSO commune matrix 2020","missing","4.395367735603855","","","","false","",""
"lausanne","lausanne:CH5586>CH5587:soft:outbound","CH5586","Lausanne","CH5587","Le Mont-sur-Lausanne","soft","outbound","swissOutbound","243","FSO commune matrix 2020","bicycle","4.395367735603855","4.4203756967301135","1098.82","0.0069277508105041975","true","",""
"lausanne","lausanne:CH5586>CH5638:car:outbound","CH5586","Lausanne","CH5638","Lonay","car","outbound","swissOutbound","27","FSO commune matrix 2020","road","8.742242761263324","14.138039949680023","1088.899","0.0069277508105041975","false","",""
"lausanne","lausanne:CH5586>CH5638:transit:outbound","CH5586","Lausanne","CH5638","Lonay","transit","outbound","swissOutbound","61","FSO commune matrix 2020","rail","8.742242761263324","10.115049485292726","","","false","",""
"lausanne","lausanne:CH5586>CH5638:soft:outbound","CH5586","Lausanne","CH5638","Lonay","soft","outbound","swissOutbound","26","FSO commune matrix 2020","bicycle","8.742242761263324","9.88277105612709","1956.91","0.0069277508105041975","true","",""
"lausanne","lausanne:CH5586>CH5675:car:outbound","CH5586","Lausanne","CH5675","Lucens","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","24.98904882425295","","","","false","",""
"lausanne","lausanne:CH5586>CH5675:transit:outbound","CH5586","Lausanne","CH5675","Lucens","transit","outbound","swissOutbound","6","FSO commune matrix 2020","rail","24.98904882425295","43.38134545864956","","","false","",""
"lausanne","lausanne:CH5586>CH5675:soft:outbound","CH5586","Lausanne","CH5675","Lucens","soft","outbound","swissOutbound","3","FSO commune matrix 2020","missing","24.98904882425295","","","","false","",""
"lausanne","lausanne:CH5586>CH2025:car:outbound","CH5586","Lausanne","CH2025","Lully (FR)","car","outbound","swissOutbound","2","FSO commune matrix 2020","missing","37.197557201489694","","","","false","",""
"lausanne","lausanne:CH5586>CH2025:transit:outbound","CH5586","Lausanne","CH2025","Lully (FR)","transit","outbound","swissOutbound","3","FSO commune matrix 2020","missing","37.197557201489694","","","","false","",""
"lausanne","lausanne:CH5586>CH2025:soft:outbound","CH5586","Lausanne","CH2025","Lully (FR)","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","37.197557201489694","","","","false","",""
"lausanne","lausanne:CH5586>CH5639:car:outbound","CH5586","Lausanne","CH5639","Lully (VD)","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","12.880550351628132","","","","false","",""
"lausanne","lausanne:CH5586>CH5639:transit:outbound","CH5586","Lausanne","CH5639","Lully (VD)","transit","outbound","swissOutbound","5","FSO commune matrix 2020","missing","12.880550351628132","","","","false","",""
"lausanne","lausanne:CH5586>CH5639:soft:outbound","CH5586","Lausanne","CH5639","Lully (VD)","soft","outbound","swissOutbound","2","FSO commune matrix 2020","missing","12.880550351628132","","","","true","",""
"lausanne","lausanne:CH5586>CH5640:car:outbound","CH5586","Lausanne","CH5640","Lussy-sur-Morges","car","outbound","swissOutbound","1","FSO commune matrix 2020","missing","14.21327947629184","","","","false","",""
"lausanne","lausanne:CH5586>CH5640:transit:outbound","CH5586","Lausanne","CH5640","Lussy-sur-Morges","transit","outbound","swissOutbound","3","FSO commune matrix 2020","missing","14.21327947629184","","","","false","",""
"lausanne","lausanne:CH5586>CH5640:soft:outbound","CH5586","Lausanne","CH5640","Lussy-sur-Morges","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","14.21327947629184","","","","true","",""
"lausanne","lausanne:CH5586>CH5606:car:outbound","CH5586","Lausanne","CH5606","Lutry","car","outbound","swissOutbound","80","FSO commune matrix 2020","road","5.006388521516449","6.2965790334969265","852.705","0.0069277508105041975","false","",""
"lausanne","lausanne:CH5586>CH5606:transit:outbound","CH5586","Lausanne","CH5606","Lutry","transit","outbound","swissOutbound","180","FSO commune matrix 2020","rail","5.006388521516449","5.065803068632816","","","false","",""
"lausanne","lausanne:CH5586>CH5606:soft:outbound","CH5586","Lausanne","CH5606","Lutry","soft","outbound","swissOutbound","74","FSO commune matrix 2020","bicycle","5.006388521516449","5.709047435946904","1046.41","0.0069277508105041975","true","",""
"lausanne","lausanne:CH5586>CH2206:car:outbound","CH5586","Lausanne","CH2206","Marly","car","outbound","swissOutbound","2","FSO commune matrix 2020","missing","48.83447317974817","","","","false","",""
"lausanne","lausanne:CH5586>CH2206:transit:outbound","CH5586","Lausanne","CH2206","Marly","transit","outbound","swissOutbound","3","FSO commune matrix 2020","missing","48.83447317974817","","","","false","",""
"lausanne","lausanne:CH5586>CH2206:soft:outbound","CH5586","Lausanne","CH2206","Marly","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","48.83447317974817","","","","false","",""
"lausanne","lausanne:CH5586>CH6136:car:outbound","CH5586","Lausanne","CH6136","Martigny","car","outbound","swissOutbound","20","FSO commune matrix 2020","road","57.62177113665421","72.38752800860912","3129.924","0.0069277508105041975","false","",""
"lausanne","lausanne:CH5586>CH6136:transit:outbound","CH5586","Lausanne","CH6136","Martigny","transit","outbound","swissOutbound","46","FSO commune matrix 2020","rail","57.62177113665421","66.50272488561296","","","false","",""
"lausanne","lausanne:CH5586>CH6136:soft:outbound","CH5586","Lausanne","CH6136","Martigny","soft","outbound","swissOutbound","19","FSO commune matrix 2020","missing","57.62177113665421","","","","false","",""
"lausanne","lausanne:CH5586>CH2208:car:outbound","CH5586","Lausanne","CH2208","Matran","car","outbound","swissOutbound","2","FSO commune matrix 2020","missing","45.62688038620421","","","","false","",""
"lausanne","lausanne:CH5586>CH2208:transit:outbound","CH5586","Lausanne","CH2208","Matran","transit","outbound","swissOutbound","4","FSO commune matrix 2020","rail","45.62688038620421","60.146468970971824","","","false","",""
"lausanne","lausanne:CH5586>CH2208:soft:outbound","CH5586","Lausanne","CH2208","Matran","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","45.62688038620421","","","","false","",""
"lausanne","lausanne:CH5586>CH5489:car:outbound","CH5586","Lausanne","CH5489","Mex (VD)","car","outbound","swissOutbound","31","FSO commune matrix 2020","road","8.278521385865528","17.26758765533563","1442.285","0.0069277508105041975","false","",""
"lausanne","lausanne:CH5586>CH5489:transit:outbound","CH5586","Lausanne","CH5489","Mex (VD)","transit","outbound","swissOutbound","71","FSO commune matrix 2020","missing","8.278521385865528","","","","false","",""
"lausanne","lausanne:CH5586>CH5489:soft:outbound","CH5586","Lausanne","CH5489","Mex (VD)","soft","outbound","swissOutbound","29","FSO commune matrix 2020","bicycle","8.278521385865528","9.344739065247786","2019.107","0.0069277508105041975","true","",""
"lausanne","lausanne:CH5586>CH6630:car:outbound","CH5586","Lausanne","CH6630","Meyrin","car","outbound","swissOutbound","62","FSO commune matrix 2020","road","53.15138216788539","64.29156337040824","2973.334","0.015328153290782595","false","",""
"lausanne","lausanne:CH5586>CH6630:transit:outbound","CH5586","Lausanne","CH6630","Meyrin","transit","outbound","swissOutbound","90","FSO commune matrix 2020","rail","53.15138216788539","66.05318099469031","","","false","",""
"lausanne","lausanne:CH5586>CH6630:unknown:outbound","CH5586","Lausanne","CH6630","Meyrin","unknown","outbound","swissOutbound","6","FSO commune matrix 2020","missing","53.15138216788539","","","","false","",""
"lausanne","lausanne:CH5586>CH5723:car:outbound","CH5586","Lausanne","CH5723","Mies","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","43.38299590181475","","","","false","",""
"lausanne","lausanne:CH5586>CH5723:transit:outbound","CH5586","Lausanne","CH5723","Mies","transit","outbound","swissOutbound","6","FSO commune matrix 2020","rail","43.38299590181475","49.43370854350994","","","false","",""
"lausanne","lausanne:CH5586>CH5723:soft:outbound","CH5586","Lausanne","CH5723","Mies","soft","outbound","swissOutbound","3","FSO commune matrix 2020","missing","43.38299590181475","","","","false","",""
"lausanne","lausanne:CH5586>CH6416:car:outbound","CH5586","Lausanne","CH6416","Milvignes","car","outbound","swissOutbound","2","FSO commune matrix 2020","missing","52.94086252136788","","","","false","",""
"lausanne","lausanne:CH5586>CH6416:transit:outbound","CH5586","Lausanne","CH6416","Milvignes","transit","outbound","swissOutbound","4","FSO commune matrix 2020","rail","52.94086252136788","67.44854215725785","","","false","",""
"lausanne","lausanne:CH5586>CH6416:soft:outbound","CH5586","Lausanne","CH6416","Milvignes","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","52.94086252136788","","","","false","",""
"lausanne","lausanne:CH5586>CH5859:car:outbound","CH5586","Lausanne","CH5859","Mont-sur-Rolle","car","outbound","swissOutbound","2","FSO commune matrix 2020","missing","23.048196440146498","","","","false","",""
"lausanne","lausanne:CH5586>CH5859:transit:outbound","CH5586","Lausanne","CH5859","Mont-sur-Rolle","transit","outbound","swissOutbound","4","FSO commune matrix 2020","missing","23.048196440146498","","","","false","",""
"lausanne","lausanne:CH5586>CH5859:soft:outbound","CH5586","Lausanne","CH5859","Mont-sur-Rolle","soft","outbound","swissOutbound","2","FSO commune matrix 2020","missing","23.048196440146498","","","","true","",""
"lausanne","lausanne:CH5586>CH5922:car:outbound","CH5586","Lausanne","CH5922","Montagny-près-Yverdon","car","outbound","swissOutbound","9","FSO commune matrix 2020","road","30.03387141603128","40.319248519476346","1975.575","0.013318978027526069","false","",""
"lausanne","lausanne:CH5586>CH5922:transit:outbound","CH5586","Lausanne","CH5922","Montagny-près-Yverdon","transit","outbound","swissOutbound","20","FSO commune matrix 2020","missing","30.03387141603128","","","","false","",""
