"city","key","origin","originName","target","targetName","mode","direction","group","commuters","source","geometry","directKm","routeKm","seconds","snapKm","activeEligible","geometryErrors","skippedReason","representedPeople"
"biel-bienne","biel-bienne:CH6809>CH371:car:inbound","CH6809","Haute-Ajoie","CH371","Biel/Bienne","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","35.48856043169375","","","","false","","",""
"biel-bienne","biel-bienne:CH6809>CH371:transit:inbound","CH6809","Haute-Ajoie","CH371","Biel/Bienne","transit","inbound","swissInbound","2","FSO commune matrix 2020","missing","35.48856043169375","","","","false","","",""
"biel-bienne","biel-bienne:CH6809>CH371:soft:inbound","CH6809","Haute-Ajoie","CH371","Biel/Bienne","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","35.48856043169375","","","","false","","",""
"biel-bienne","biel-bienne:CH6729>CH371:car:inbound","CH6729","Haute-Sorne","CH371","Biel/Bienne","car","inbound","swissInbound","45","FSO commune matrix 2020","road","20.892187746676086","38.280126533420734","3422.269","0.07605069283427895","false","","",""
"biel-bienne","biel-bienne:CH6729>CH371:transit:inbound","CH6729","Haute-Sorne","CH371","Biel/Bienne","transit","inbound","swissInbound","57","FSO commune matrix 2020","rail","20.892187746676086","44.43280155252715","","","false","","","57"
"biel-bienne","biel-bienne:CH6729>CH371:soft:inbound","CH6729","Haute-Sorne","CH371","Biel/Bienne","soft","inbound","swissInbound","36","FSO commune matrix 2020","missing","20.892187746676086","","","","true","","Route exceeds 35 km or three hours",""
"biel-bienne","biel-bienne:CH6454>CH371:car:inbound","CH6454","Hauterive (NE)","CH371","Biel/Bienne","car","inbound","swissInbound","11","FSO commune matrix 2020","road","24.931985065569524","29.89526675635927","2126.649","0.21159655163620741","false","","",""
"biel-bienne","biel-bienne:CH6454>CH371:transit:inbound","CH6454","Hauterive (NE)","CH371","Biel/Bienne","transit","inbound","swissInbound","14","FSO commune matrix 2020","missing","24.931985065569524","","","","false","","",""
"biel-bienne","biel-bienne:CH6454>CH371:soft:inbound","CH6454","Hauterive (NE)","CH371","Biel/Bienne","soft","inbound","swissInbound","9","FSO commune matrix 2020","missing","24.931985065569524","","","","false","","",""
"biel-bienne","biel-bienne:CH928>CH371:car:inbound","CH928","Heimberg","CH371","Biel/Bienne","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","47.1526991366493","","","","false","","",""
"biel-bienne","biel-bienne:CH928>CH371:transit:inbound","CH928","Heimberg","CH371","Biel/Bienne","transit","inbound","swissInbound","3","FSO commune matrix 2020","rail","47.1526991366493","58.484235639878904","","","false","","","3"
"biel-bienne","biel-bienne:CH928>CH371:soft:inbound","CH928","Heimberg","CH371","Biel/Bienne","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","47.1526991366493","","","","false","","",""
"biel-bienne","biel-bienne:CH977>CH371:car:inbound","CH977","Heimenhausen","CH371","Biel/Bienne","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","34.542123367572785","","","","false","","",""
"biel-bienne","biel-bienne:CH977>CH371:transit:inbound","CH977","Heimenhausen","CH371","Biel/Bienne","transit","inbound","swissInbound","2","FSO commune matrix 2020","missing","34.542123367572785","","","","false","","",""
"biel-bienne","biel-bienne:CH977>CH371:soft:inbound","CH977","Heimenhausen","CH371","Biel/Bienne","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","34.542123367572785","","","","false","","",""
"biel-bienne","biel-bienne:CH737>CH371:car:inbound","CH737","Hermrigen","CH371","Biel/Bienne","car","inbound","swissInbound","6","FSO commune matrix 2020","road","6.172667046819852","8.459363672301123","944.894","0.028577198157881026","false","","",""
"biel-bienne","biel-bienne:CH737>CH371:transit:inbound","CH737","Hermrigen","CH371","Biel/Bienne","transit","inbound","swissInbound","7","FSO commune matrix 2020","missing","6.172667046819852","","","","false","","",""
"biel-bienne","biel-bienne:CH737>CH371:soft:inbound","CH737","Hermrigen","CH371","Biel/Bienne","soft","inbound","swissInbound","5","FSO commune matrix 2020","missing","6.172667046819852","","","","true","","",""
"biel-bienne","biel-bienne:CH979>CH371:car:inbound","CH979","Herzogenbuchsee","CH371","Biel/Bienne","car","inbound","swissInbound","6","FSO commune matrix 2020","road","34.913807938157255","42.641581283458436","2381.533","0.016886220033895626","false","","",""
"biel-bienne","biel-bienne:CH979>CH371:transit:inbound","CH979","Herzogenbuchsee","CH371","Biel/Bienne","transit","inbound","swissInbound","7","FSO commune matrix 2020","rail","34.913807938157255","56.762454653201175","","","false","","","7"
"biel-bienne","biel-bienne:CH979>CH371:soft:inbound","CH979","Herzogenbuchsee","CH371","Biel/Bienne","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","34.913807938157255","","","","false","","",""
"biel-bienne","biel-bienne:CH409>CH371:car:inbound","CH409","Hindelbank","CH371","Biel/Bienne","car","inbound","swissInbound","3","FSO commune matrix 2020","missing","25.00980423049046","","","","false","","",""
"biel-bienne","biel-bienne:CH409>CH371:transit:inbound","CH409","Hindelbank","CH371","Biel/Bienne","transit","inbound","swissInbound","3","FSO commune matrix 2020","rail","25.00980423049046","33.83898832559972","","","false","","","3"
"biel-bienne","biel-bienne:CH409>CH371:soft:inbound","CH409","Hindelbank","CH371","Biel/Bienne","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","25.00980423049046","","","","true","","",""
"biel-bienne","biel-bienne:CH2523>CH371:car:inbound","CH2523","Horriwil","CH371","Biel/Bienne","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","29.266275662623762","","","","false","","",""
"biel-bienne","biel-bienne:CH2523>CH371:transit:inbound","CH2523","Horriwil","CH371","Biel/Bienne","transit","inbound","swissInbound","3","FSO commune matrix 2020","missing","29.266275662623762","","","","false","","",""
"biel-bienne","biel-bienne:CH2523>CH371:soft:inbound","CH2523","Horriwil","CH371","Biel/Bienne","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","29.266275662623762","","","","false","","",""
"biel-bienne","biel-bienne:CH496>CH371:car:inbound","CH496","Ins","CH371","Biel/Bienne","car","inbound","swissInbound","19","FSO commune matrix 2020","road","19.035775690132585","23.16649867321446","2562.366","0.010318855619051348","false","","",""
"biel-bienne","biel-bienne:CH496>CH371:transit:inbound","CH496","Ins","CH371","Biel/Bienne","transit","inbound","swissInbound","25","FSO commune matrix 2020","rail","19.035775690132585","33.4905943609832","","","false","","","25"
"biel-bienne","biel-bienne:CH496>CH371:soft:inbound","CH496","Ins","CH371","Biel/Bienne","soft","inbound","swissInbound","16","FSO commune matrix 2020","bicycle","19.035775690132585","31.193141235444802","6207.792","0.010318855619051348","true","","","16"
"biel-bienne","biel-bienne:CH739>CH371:car:inbound","CH739","Ipsach","CH371","Biel/Bienne","car","inbound","swissInbound","188","FSO commune matrix 2020","road","2.626852141187691","5.4359368523765355","706.909","0.04093698873384123","false","","",""
"biel-bienne","biel-bienne:CH739>CH371:transit:inbound","CH739","Ipsach","CH371","Biel/Bienne","transit","inbound","swissInbound","238","FSO commune matrix 2020","missing","2.626852141187691","","","","false","","",""
"biel-bienne","biel-bienne:CH739>CH371:soft:inbound","CH739","Ipsach","CH371","Biel/Bienne","soft","inbound","swissInbound","150","FSO commune matrix 2020","bicycle","2.626852141187691","5.163752805957008","1062.556","0.04093698873384123","true","","","150"
"biel-bienne","biel-bienne:CH362>CH371:car:inbound","CH362","Ittigen","CH371","Biel/Bienne","car","inbound","swissInbound","18","FSO commune matrix 2020","road","24.171460977711728","41.25924396058153","2303.621","0.07004689620444","false","","",""
"biel-bienne","biel-bienne:CH362>CH371:transit:inbound","CH362","Ittigen","CH371","Biel/Bienne","transit","inbound","swissInbound","23","FSO commune matrix 2020","missing","24.171460977711728","","","","false","","",""
"biel-bienne","biel-bienne:CH362>CH371:soft:inbound","CH362","Ittigen","CH371","Biel/Bienne","soft","inbound","swissInbound","14","FSO commune matrix 2020","bicycle","24.171460977711728","31.456645345798965","6354.276","0.07004689620444","true","","","14"
"biel-bienne","biel-bienne:CH540>CH371:car:inbound","CH540","Jegenstorf","CH371","Biel/Bienne","car","inbound","swissInbound","9","FSO commune matrix 2020","road","20.476212196013442","36.4846071213951","2081.851","0.02134612619156099","false","","",""
"biel-bienne","biel-bienne:CH540>CH371:transit:inbound","CH540","Jegenstorf","CH371","Biel/Bienne","transit","inbound","swissInbound","11","FSO commune matrix 2020","missing","20.476212196013442","","","","false","","",""
"biel-bienne","biel-bienne:CH540>CH371:soft:inbound","CH540","Jegenstorf","CH371","Biel/Bienne","soft","inbound","swissInbound","7","FSO commune matrix 2020","bicycle","20.476212196013442","24.54780215341876","5007.053","0.02134612619156099","true","","","7"
"biel-bienne","biel-bienne:CH738>CH371:car:inbound","CH738","Jens","CH371","Biel/Bienne","car","inbound","swissInbound","17","FSO commune matrix 2020","road","4.827305778949941","7.041732304876811","845.202","0.024112721438560806","false","","",""
"biel-bienne","biel-bienne:CH738>CH371:transit:inbound","CH738","Jens","CH371","Biel/Bienne","transit","inbound","swissInbound","22","FSO commune matrix 2020","missing","4.827305778949941","","","","false","","",""
"biel-bienne","biel-bienne:CH738>CH371:soft:inbound","CH738","Jens","CH371","Biel/Bienne","soft","inbound","swissInbound","14","FSO commune matrix 2020","bicycle","4.827305778949941","6.76954825845728","1384.317","0.024112721438560806","true","","","14"
"biel-bienne","biel-bienne:CH304>CH371:car:inbound","CH304","Kallnach","CH371","Biel/Bienne","car","inbound","swissInbound","14","FSO commune matrix 2020","road","14.599580043061167","23.46788751828885","1688.004","0.01377424067413808","false","","",""
"biel-bienne","biel-bienne:CH304>CH371:transit:inbound","CH304","Kallnach","CH371","Biel/Bienne","transit","inbound","swissInbound","17","FSO commune matrix 2020","rail","14.599580043061167","19.068751181241257","","","false","","","17"
"biel-bienne","biel-bienne:CH304>CH371:soft:inbound","CH304","Kallnach","CH371","Biel/Bienne","soft","inbound","swissInbound","11","FSO commune matrix 2020","bicycle","14.599580043061167","17.457387650661946","3550.257","0.01377424067413808","true","","","11"
"biel-bienne","biel-bienne:CH305>CH371:car:inbound","CH305","Kappelen","CH371","Biel/Bienne","car","inbound","swissInbound","16","FSO commune matrix 2020","road","7.451459012495583","12.471893043419337","1242.752","0.029099465579611485","false","","",""
"biel-bienne","biel-bienne:CH305>CH371:transit:inbound","CH305","Kappelen","CH371","Biel/Bienne","transit","inbound","swissInbound","20","FSO commune matrix 2020","missing","7.451459012495583","","","","false","","",""
"biel-bienne","biel-bienne:CH305>CH371:soft:inbound","CH305","Kappelen","CH371","Biel/Bienne","soft","inbound","swissInbound","12","FSO commune matrix 2020","bicycle","7.451459012495583","12.366164327901663","2565.551","0.022287502109704132","true","","","12"
"biel-bienne","biel-bienne:CH870>CH371:car:inbound","CH870","Kehrsatz","CH371","Biel/Bienne","car","inbound","swissInbound","3","FSO commune matrix 2020","missing","30.107513684026678","","","","false","","",""
"biel-bienne","biel-bienne:CH870>CH371:transit:inbound","CH870","Kehrsatz","CH371","Biel/Bienne","transit","inbound","swissInbound","3","FSO commune matrix 2020","rail","30.107513684026678","42.14468589008287","","","false","","","3"
"biel-bienne","biel-bienne:CH870>CH371:soft:inbound","CH870","Kehrsatz","CH371","Biel/Bienne","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","30.107513684026678","","","","false","","",""
"biel-bienne","biel-bienne:CH2265>CH371:car:inbound","CH2265","Kerzers","CH371","Biel/Bienne","car","inbound","swissInbound","9","FSO commune matrix 2020","road","17.778859644809085","29.9438684390498","2181.253","0.010828848517110766","false","","",""
"biel-bienne","biel-bienne:CH2265>CH371:transit:inbound","CH2265","Kerzers","CH371","Biel/Bienne","transit","inbound","swissInbound","12","FSO commune matrix 2020","rail","17.778859644809085","25.644820366316925","","","false","","","12"
"biel-bienne","biel-bienne:CH2265>CH371:soft:inbound","CH2265","Kerzers","CH371","Biel/Bienne","soft","inbound","swissInbound","8","FSO commune matrix 2020","bicycle","17.778859644809085","24.8814984702768","5132.81","0.010828848517110766","true","","","8"
"biel-bienne","biel-bienne:CH412>CH371:car:inbound","CH412","Kirchberg (BE)","CH371","Biel/Bienne","car","inbound","swissInbound","4","FSO commune matrix 2020","missing","27.44348172192323","","","","false","","",""
"biel-bienne","biel-bienne:CH412>CH371:transit:inbound","CH412","Kirchberg (BE)","CH371","Biel/Bienne","transit","inbound","swissInbound","6","FSO commune matrix 2020","missing","27.44348172192323","","","","false","","",""
"biel-bienne","biel-bienne:CH412>CH371:soft:inbound","CH412","Kirchberg (BE)","CH371","Biel/Bienne","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","27.44348172192323","","","","false","","",""
"biel-bienne","biel-bienne:CH354>CH371:car:inbound","CH354","Kirchlindach","CH371","Biel/Bienne","car","inbound","swissInbound","4","FSO commune matrix 2020","missing","20.255690403914087","","","","false","","",""
"biel-bienne","biel-bienne:CH354>CH371:transit:inbound","CH354","Kirchlindach","CH371","Biel/Bienne","transit","inbound","swissInbound","5","FSO commune matrix 2020","missing","20.255690403914087","","","","false","","",""
"biel-bienne","biel-bienne:CH354>CH371:soft:inbound","CH354","Kirchlindach","CH371","Biel/Bienne","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","20.255690403914087","","","","true","","",""
"biel-bienne","biel-bienne:CH2619>CH371:car:inbound","CH2619","Kleinlützel","CH371","Biel/Bienne","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","34.86531364751984","","","","false","","",""
"biel-bienne","biel-bienne:CH2619>CH371:transit:inbound","CH2619","Kleinlützel","CH371","Biel/Bienne","transit","inbound","swissInbound","2","FSO commune matrix 2020","missing","34.86531364751984","","","","false","","",""
"biel-bienne","biel-bienne:CH2619>CH371:soft:inbound","CH2619","Kleinlützel","CH371","Biel/Bienne","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","34.86531364751984","","","","false","","",""
"biel-bienne","biel-bienne:CH355>CH371:car:inbound","CH355","Köniz","CH371","Biel/Bienne","car","inbound","swissInbound","36","FSO commune matrix 2020","road","28.97511348532184","47.719976438987224","2545.988","0.012866541877367271","false","","",""
"biel-bienne","biel-bienne:CH355>CH371:transit:inbound","CH355","Köniz","CH371","Biel/Bienne","transit","inbound","swissInbound","46","FSO commune matrix 2020","rail","28.97511348532184","39.14347235873105","","","false","","","46"
"biel-bienne","biel-bienne:CH355>CH371:soft:inbound","CH355","Köniz","CH371","Biel/Bienne","soft","inbound","swissInbound","29","FSO commune matrix 2020","missing","28.97511348532184","","","","false","","",""
"biel-bienne","biel-bienne:CH414>CH371:car:inbound","CH414","Krauchthal","CH371","Biel/Bienne","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","27.94384259246959","","","","false","","",""
"biel-bienne","biel-bienne:CH414>CH371:transit:inbound","CH414","Krauchthal","CH371","Biel/Bienne","transit","inbound","swissInbound","2","FSO commune matrix 2020","missing","27.94384259246959","","","","false","","",""
"biel-bienne","biel-bienne:CH414>CH371:soft:inbound","CH414","Krauchthal","CH371","Biel/Bienne","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","27.94384259246959","","","","false","","",""
"biel-bienne","biel-bienne:CH2525>CH371:car:inbound","CH2525","Kriegstetten","CH371","Biel/Bienne","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","26.649748218982623","","","","false","","",""
"biel-bienne","biel-bienne:CH2525>CH371:transit:inbound","CH2525","Kriegstetten","CH371","Biel/Bienne","transit","inbound","swissInbound","2","FSO commune matrix 2020","missing","26.649748218982623","","","","false","","",""
"biel-bienne","biel-bienne:CH2525>CH371:soft:inbound","CH2525","Kriegstetten","CH371","Biel/Bienne","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","26.649748218982623","","","","false","","",""
"biel-bienne","biel-bienne:CH6810>CH371:car:inbound","CH6810","La Baroche","CH371","Biel/Bienne","car","inbound","swissInbound","6","FSO commune matrix 2020","road","30.402190091010432","69.6512071213462","4326.134","0.08025530481698899","false","","",""
"biel-bienne","biel-bienne:CH6810>CH371:transit:inbound","CH6810","La Baroche","CH371","Biel/Bienne","transit","inbound","swissInbound","7","FSO commune matrix 2020","missing","30.402190091010432","","","","false","","",""
"biel-bienne","biel-bienne:CH6810>CH371:soft:inbound","CH6810","La Baroche","CH371","Biel/Bienne","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","30.402190091010432","","","","false","","",""
"biel-bienne","biel-bienne:CH6421>CH371:car:inbound","CH6421","La Chaux-de-Fonds","CH371","Biel/Bienne","car","inbound","swissInbound","38","FSO commune matrix 2020","road","31.908585283488453","53.84320908942806","3123.483","0.07733686667484638","false","","",""
"biel-bienne","biel-bienne:CH6421>CH371:transit:inbound","CH6421","La Chaux-de-Fonds","CH371","Biel/Bienne","transit","inbound","swissInbound","48","FSO commune matrix 2020","rail","31.908585283488453","43.934163769481685","","","false","","","48"
"biel-bienne","biel-bienne:CH6421>CH371:soft:inbound","CH6421","La Chaux-de-Fonds","CH371","Biel/Bienne","soft","inbound","swissInbound","30","FSO commune matrix 2020","missing","31.908585283488453","","","","false","","",""
"biel-bienne","biel-bienne:CH435>CH371:car:inbound","CH435","La Ferrière","CH371","Biel/Bienne","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","26.42303795842361","","","","false","","",""
"biel-bienne","biel-bienne:CH435>CH371:transit:inbound","CH435","La Ferrière","CH371","Biel/Bienne","transit","inbound","swissInbound","3","FSO commune matrix 2020","missing","26.42303795842361","","","","false","","",""
"biel-bienne","biel-bienne:CH435>CH371:soft:inbound","CH435","La Ferrière","CH371","Biel/Bienne","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","26.42303795842361","","","","false","","",""
"biel-bienne","biel-bienne:CH6417>CH371:car:inbound","CH6417","La Grande-Béroche","CH371","Biel/Bienne","car","inbound","swissInbound","17","FSO commune matrix 2020","road","43.61612433477847","50.80255456107763","3168.684","0.02870176712583897","false","","",""
"biel-bienne","biel-bienne:CH6417>CH371:transit:inbound","CH6417","La Grande-Béroche","CH371","Biel/Bienne","transit","inbound","swissInbound","21","FSO commune matrix 2020","rail","43.61612433477847","46.35703705303665","","","false","","","21"
"biel-bienne","biel-bienne:CH6417>CH371:soft:inbound","CH6417","La Grande-Béroche","CH371","Biel/Bienne","soft","inbound","swissInbound","13","FSO commune matrix 2020","missing","43.61612433477847","","","","false","","",""
"biel-bienne","biel-bienne:CH723>CH371:car:inbound","CH723","La Neuveville","CH371","Biel/Bienne","car","inbound","swissInbound","77","FSO commune matrix 2020","road","12.763418655332876","15.517370583967741","1604.322","0.15857337994841494","false","","",""
"biel-bienne","biel-bienne:CH723>CH371:transit:inbound","CH723","La Neuveville","CH371","Biel/Bienne","transit","inbound","swissInbound","97","FSO commune matrix 2020","rail","12.763418655332876","14.432284345479964","","","false","","","97"
"biel-bienne","biel-bienne:CH723>CH371:soft:inbound","CH723","La Neuveville","CH371","Biel/Bienne","soft","inbound","swissInbound","61","FSO commune matrix 2020","bicycle","12.763418655332876","15.529254001950472","3314.86","0.09222126926720621","true","","","61"
"biel-bienne","biel-bienne:CH6461>CH371:car:inbound","CH6461","La Tène","CH371","Biel/Bienne","car","inbound","swissInbound","23","FSO commune matrix 2020","road","22.76225714105247","28.50553795682365","1968.323","0.00531855816208797","false","","",""
"biel-bienne","biel-bienne:CH6461>CH371:transit:inbound","CH6461","La Tène","CH371","Biel/Bienne","transit","inbound","swissInbound","29","FSO commune matrix 2020","missing","22.76225714105247","","","","false","","",""
"biel-bienne","biel-bienne:CH6461>CH371:soft:inbound","CH6461","La Tène","CH371","Biel/Bienne","soft","inbound","swissInbound","19","FSO commune matrix 2020","bicycle","22.76225714105247","28.48039581566429","5579.698","0.00531855816208797","true","","","19"
"biel-bienne","biel-bienne:CH6750>CH371:car:inbound","CH6750","Lajoux (JU)","CH371","Biel/Bienne","car","inbound","swissInbound","4","FSO commune matrix 2020","missing","17.85896259585572","","","","false","","",""
"biel-bienne","biel-bienne:CH6750>CH371:transit:inbound","CH6750","Lajoux (JU)","CH371","Biel/Bienne","transit","inbound","swissInbound","5","FSO commune matrix 2020","missing","17.85896259585572","","","","false","","",""
"biel-bienne","biel-bienne:CH6750>CH371:soft:inbound","CH6750","Lajoux (JU)","CH371","Biel/Bienne","soft","inbound","swissInbound","3","FSO commune matrix 2020","missing","17.85896259585572","","","","true","","",""
"biel-bienne","biel-bienne:CH2550>CH371:car:inbound","CH2550","Langendorf","CH371","Biel/Bienne","car","inbound","swissInbound","16","FSO commune matrix 2020","road","22.350773980017106","26.031799590809477","1558.821","0.02843376290790752","false","","",""
"biel-bienne","biel-bienne:CH2550>CH371:transit:inbound","CH2550","Langendorf","CH371","Biel/Bienne","transit","inbound","swissInbound","20","FSO commune matrix 2020","rail","22.350773980017106","26.01187913384662","","","false","","","20"
"biel-bienne","biel-bienne:CH2550>CH371:soft:inbound","CH2550","Langendorf","CH371","Biel/Bienne","soft","inbound","swissInbound","12","FSO commune matrix 2020","bicycle","22.350773980017106","23.206821260308892","4737.07","0.02843376290790752","true","","","12"
"biel-bienne","biel-bienne:CH329>CH371:car:inbound","CH329","Langenthal","CH371","Biel/Bienne","car","inbound","swissInbound","8","FSO commune matrix 2020","road","43.3953760878383","48.199672588741606","2785.204","0.03009443091787797","false","","",""
"biel-bienne","biel-bienne:CH329>CH371:transit:inbound","CH329","Langenthal","CH371","Biel/Bienne","transit","inbound","swissInbound","10","FSO commune matrix 2020","rail","43.3953760878383","64.27125359701446","","","false","","","10"
"biel-bienne","biel-bienne:CH329>CH371:soft:inbound","CH329","Langenthal","CH371","Biel/Bienne","soft","inbound","swissInbound","6","FSO commune matrix 2020","missing","43.3953760878383","","","","false","","",""
"biel-bienne","biel-bienne:CH2787>CH371:car:inbound","CH2787","Laufen","CH371","Biel/Bienne","car","inbound","swissInbound","6","FSO commune matrix 2020","road","35.21787194472621","60.550644477122084","3747.108","0.01717355378584744","false","","",""
"biel-bienne","biel-bienne:CH2787>CH371:transit:inbound","CH2787","Laufen","CH371","Biel/Bienne","transit","inbound","swissInbound","7","FSO commune matrix 2020","rail","35.21787194472621","50.79480947140761","","","false","","","7"
"biel-bienne","biel-bienne:CH2787>CH371:soft:inbound","CH2787","Laufen","CH371","Biel/Bienne","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","35.21787194472621","","","","false","","",""
"biel-bienne","biel-bienne:CH667>CH371:car:inbound","CH667","Laupen","CH371","Biel/Bienne","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","24.61434145448913","","","","false","","",""
"biel-bienne","biel-bienne:CH667>CH371:transit:inbound","CH667","Laupen","CH371","Biel/Bienne","transit","inbound","swissInbound","2","FSO commune matrix 2020","rail","24.61434145448913","53.34645451209257","","","false","","","2"
"biel-bienne","biel-bienne:CH667>CH371:soft:inbound","CH667","Laupen","CH371","Biel/Bienne","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","24.61434145448913","","","","false","","",""
"biel-bienne","biel-bienne:CH5586>CH371:car:inbound","CH5586","Lausanne","CH371","Biel/Bienne","car","inbound","swissInbound","23","FSO commune matrix 2020","road","79.06081289267885","106.2009933880481","4815.111","0.0069277508105041975","false","","",""
"biel-bienne","biel-bienne:CH5586>CH371:transit:inbound","CH5586","Lausanne","CH371","Biel/Bienne","transit","inbound","swissInbound","30","FSO commune matrix 2020","rail","79.06081289267885","104.23327724899008","","","false","","","30"
"biel-bienne","biel-bienne:CH5586>CH371:soft:inbound","CH5586","Lausanne","CH371","Biel/Bienne","soft","inbound","swissInbound","19","FSO commune matrix 2020","missing","79.06081289267885","","","","false","","",""
"biel-bienne","biel-bienne:CH6741>CH371:car:inbound","CH6741","Le Bémont (JU)","CH371","Biel/Bienne","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","21.321620213356166","","","","false","","",""
"biel-bienne","biel-bienne:CH6741>CH371:transit:inbound","CH6741","Le Bémont (JU)","CH371","Biel/Bienne","transit","inbound","swissInbound","2","FSO commune matrix 2020","missing","21.321620213356166","","","","false","","",""
"biel-bienne","biel-bienne:CH6741>CH371:soft:inbound","CH6741","Le Bémont (JU)","CH371","Biel/Bienne","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","21.321620213356166","","","","true","","",""
"biel-bienne","biel-bienne:CH6455>CH371:car:inbound","CH6455","Le Landeron","CH371","Biel/Bienne","car","inbound","swissInbound","53","FSO commune matrix 2020","road","16.55367050376318","18.732712915639205","1572.077","0.017195474927090438","false","","",""
"biel-bienne","biel-bienne:CH6455>CH371:transit:inbound","CH6455","Le Landeron","CH371","Biel/Bienne","transit","inbound","swissInbound","68","FSO commune matrix 2020","rail","16.55367050376318","16.760500885092995","","","false","","","68"
"biel-bienne","biel-bienne:CH6455>CH371:soft:inbound","CH6455","Le Landeron","CH371","Biel/Bienne","soft","inbound","swissInbound","42","FSO commune matrix 2020","bicycle","16.55367050376318","19.190438363660636","3974.409","0.017195474927090438","true","","","42"
"biel-bienne","biel-bienne:CH6436>CH371:car:inbound","CH6436","Le Locle","CH371","Biel/Bienne","car","inbound","swissInbound","6","FSO commune matrix 2020","road","39.202560500921756","60.01654643706993","3537.616","0.0038176140696619667","false","","",""
"biel-bienne","biel-bienne:CH6436>CH371:transit:inbound","CH6436","Le Locle","CH371","Biel/Bienne","transit","inbound","swissInbound","7","FSO commune matrix 2020","rail","39.202560500921756","51.50062673186884","","","false","","","7"
"biel-bienne","biel-bienne:CH6436>CH371:soft:inbound","CH6436","Le Locle","CH371","Biel/Bienne","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","39.202560500921756","","","","false","","",""
"biel-bienne","biel-bienne:CH6754>CH371:car:inbound","CH6754","Le Noirmont","CH371","Biel/Bienne","car","inbound","swissInbound","4","FSO commune matrix 2020","missing","24.911225948032335","","","","false","","",""
"biel-bienne","biel-bienne:CH6754>CH371:transit:inbound","CH6754","Le Noirmont","CH371","Biel/Bienne","transit","inbound","swissInbound","5","FSO commune matrix 2020","missing","24.911225948032335","","","","false","","",""
"biel-bienne","biel-bienne:CH6754>CH371:soft:inbound","CH6754","Le Noirmont","CH371","Biel/Bienne","soft","inbound","swissInbound","3","FSO commune matrix 2020","missing","24.911225948032335","","","","true","","",""
"biel-bienne","biel-bienne:CH387>CH371:car:inbound","CH387","Lengnau (BE)","CH371","Biel/Bienne","car","inbound","swissInbound","172","FSO commune matrix 2020","road","10.385598746419877","11.34156451615395","971.168","0.029790910948765216","false","","",""
"biel-bienne","biel-bienne:CH387>CH371:transit:inbound","CH387","Lengnau (BE)","CH371","Biel/Bienne","transit","inbound","swissInbound","218","FSO commune matrix 2020","rail","10.385598746419877","11.359194455977036","","","false","","","218"
"biel-bienne","biel-bienne:CH387>CH371:soft:inbound","CH387","Lengnau (BE)","CH371","Biel/Bienne","soft","inbound","swissInbound","137","FSO commune matrix 2020","bicycle","10.385598746419877","10.276473432735415","2085.301","0.029790910948765216","true","","","137"
"biel-bienne","biel-bienne:CH6743>CH371:car:inbound","CH6743","Les Breuleux","CH371","Biel/Bienne","car","inbound","swissInbound","8","FSO commune matrix 2020","road","19.953055581552793","31.20373534954713","2258.241","0.007521672358872934","false","","",""
"biel-bienne","biel-bienne:CH6743>CH371:transit:inbound","CH6743","Les Breuleux","CH371","Biel/Bienne","transit","inbound","swissInbound","10","FSO commune matrix 2020","missing","19.953055581552793","","","","false","","",""
"biel-bienne","biel-bienne:CH6743>CH371:soft:inbound","CH6743","Les Breuleux","CH371","Biel/Bienne","soft","inbound","swissInbound","6","FSO commune matrix 2020","missing","19.953055581552793","","","","true","","",""
"biel-bienne","biel-bienne:CH6748>CH371:car:inbound","CH6748","Les Genevez (JU)","CH371","Biel/Bienne","car","inbound","swissInbound","6","FSO commune matrix 2020","road","16.250938987772283","29.071525096151312","2202.643","0.07041903256873949","false","","",""
