"city","minute","carNow","transitNow","activeNow","populationChange","vsDailyAverage","routeDerivedCarPopulation","curveCarPopulationSameCoverage"
"lucerne","180","0","0","0","87","-8831","0","23"
"lucerne","185","0","0","0","96","-8822","0","25"
"lucerne","190","0","0","0","106","-8812","0","28"
"lucerne","195","0","0","0","117","-8801","0","31"
"lucerne","200","0","0","0","129","-8789","0","34"
"lucerne","205","0","0","0","142","-8776","0","38"
"lucerne","210","0","0","0","156","-8762","0","42"
"lucerne","215","0","0","0","173","-8745","0","46"
"lucerne","220","0","0","0","190","-8728","0","51"
"lucerne","225","0","0","0","210","-8708","0","56"
"lucerne","230","0","0","0","231","-8687","0","62"
"lucerne","235","0","0","0","255","-8663","0","68"
"lucerne","240","0","0","0","281","-8637","0","75"
"lucerne","245","0","0","0","309","-8609","0","82"
"lucerne","250","0","0","0","341","-8577","0","91"
"lucerne","255","0","0","0","375","-8543","0","100"
"lucerne","260","0","0","0","413","-8505","0","110"
"lucerne","265","0","0","0","455","-8463","0","121"
"lucerne","270","0","0","0","500","-8418","0","133"
"lucerne","275","0","0","0","550","-8368","0","147"
"lucerne","280","0","0","0","605","-8313","0","161"
"lucerne","285","0","0","0","665","-8253","0","177"
"lucerne","290","0","893","0","731","-8187","0","195"
"lucerne","295","0","1377","0","803","-8115","0","214"
"lucerne","300","0","2184","0","881","-8037","0","235"
"lucerne","305","9","2723","0","967","-7951","-3","258"
"lucerne","310","35","3255","0","1060","-7858","-11","283"
"lucerne","315","78","4175","0","1162","-7756","-24","310"
"lucerne","320","133","4252","0","1273","-7645","-38","340"
"lucerne","325","197","5025","0","1394","-7524","-51","372"
"lucerne","330","268","4971","0","1525","-7393","-62","407"
"lucerne","335","343","4712","0","1667","-7251","-69","445"
"lucerne","340","421","4574","402","1821","-7097","-71","486"
"lucerne","345","502","4205","402","1988","-6930","-69","531"
"lucerne","350","585","3953","597","2168","-6750","-61","579"
"lucerne","355","669","4096","865","2362","-6556","-47","631"
"lucerne","360","754","3857","1003","2571","-6347","-27","687"
"lucerne","365","839","3186","1003","2796","-6122","-1","747"
"lucerne","370","924","2874","1237","3037","-5881","32","812"
"lucerne","375","1009","3049","1580","3295","-5623","71","881"
"lucerne","380","1095","3059","1679","3572","-5346","116","955"
"lucerne","385","1180","2623","2145","3866","-5052","168","1034"
"lucerne","390","1266","2694","1828","4179","-4739","226","1118"
"lucerne","395","1352","2882","2168","4512","-4406","291","1207"
"lucerne","400","1437","2984","2160","4864","-4054","362","1302"
"lucerne","405","1523","3055","2598","5235","-3683","440","1401"
"lucerne","410","1609","2951","2024","5627","-3291","524","1506"
"lucerne","415","1695","3326","2297","6037","-2881","614","1616"
"lucerne","420","1781","3211","2897","6467","-2451","712","1731"
"lucerne","425","1867","2897","2951","6915","-2003","815","1852"
"lucerne","430","1952","3013","2812","7381","-1537","925","1976"
"lucerne","435","2038","3366","2737","7863","-1055","1042","2105"
"lucerne","440","2124","2626","2636","8360","-558","1165","2238"
"lucerne","445","2210","2860","2624","8870","-48","1295","2375"
"lucerne","450","2296","2730","3069","9391","473","1431","2515"
"lucerne","455","2364","2567","2850","9922","1004","1580","2657"
"lucerne","460","2397","2548","3343","10459","1541","1745","2800"
"lucerne","465","2398","2108","2990","11001","2083","1926","2945"
"lucerne","470","2374","2199","3204","11544","2626","2117","3090"
"lucerne","475","2332","2278","3083","12086","3168","2312","3235"
"lucerne","480","2276","2310","3079","12623","3705","2509","3378"
"lucerne","485","2212","2037","3170","13155","4237","2705","3520"
"lucerne","490","2140","2212","3273","13677","4759","2898","3660"
"lucerne","495","2064","2312","3403","14187","5269","3088","3796"
"lucerne","500","1984","2274","3639","14683","5765","3274","3928"
"lucerne","505","1902","2994","3295","15164","6246","3454","4056"
"lucerne","510","1819","2977","3271","15627","6709","3629","4179"
"lucerne","515","1735","2497","2876","16072","7154","3797","4298"
"lucerne","520","1650","2734","2466","16496","7578","3959","4411"
"lucerne","525","1566","2333","2203","16900","7982","4115","4518"
"lucerne","530","1481","2649","2603","17283","8365","4265","4620"
"lucerne","535","1395","2939","2493","17644","8726","4408","4716"
"lucerne","540","1310","2947","2109","17984","9066","4545","4807"
"lucerne","545","1224","2838","1845","18303","9385","4676","4892"
"lucerne","550","1139","2744","2013","18601","9683","4800","4971"
"lucerne","555","1053","2614","1836","18879","9961","4918","5045"
"lucerne","560","967","2981","1637","19138","10220","5029","5113"
"lucerne","565","882","2576","1493","19378","10460","5134","5177"
"lucerne","570","796","2612","1492","19600","10682","5233","5236"
"lucerne","575","710","2233","1090","19805","10887","5324","5291"
"lucerne","580","624","1770","872","19993","11075","5410","5341"
"lucerne","585","538","1520","1051","20167","11249","5489","5387"
"lucerne","590","452","1089","959","20327","11409","5561","5429"
"lucerne","595","367","848","791","20473","11555","5627","5468"
"lucerne","600","281","848","791","20607","11689","5686","5504"
"lucerne","605","204","429","791","20729","11811","5736","5536"
"lucerne","610","144","323","755","20841","11923","5774","5566"
"lucerne","615","101","290","418","20943","12025","5801","5593"
"lucerne","620","70","191","207","21036","12118","5820","5617"
"lucerne","625","48","170","154","21120","12202","5834","5640"
"lucerne","630","33","148","94","21197","12279","5843","5660"
"lucerne","635","22","71","94","21267","12349","5850","5679"
"lucerne","640","15","36","94","21330","12412","5855","5695"
"lucerne","645","10","36","94","21387","12469","5858","5710"
"lucerne","650","7","30","94","21438","12520","5860","5724"
"lucerne","655","5","25","94","21485","12567","5861","5736"
"lucerne","660","4","23","94","21526","12608","5862","5747"
"lucerne","665","3","12","50","21564","12646","5863","5757"
"lucerne","670","2","12","50","21597","12679","5864","5766"
"lucerne","675","2","12","0","21627","12709","5864","5774"
"lucerne","680","1","2","0","21654","12736","5865","5781"
"lucerne","685","1","2","0","21678","12760","5865","5787"
"lucerne","690","1","0","0","21699","12781","5865","5793"
"lucerne","695","1","0","0","21717","12799","5865","5798"
"lucerne","700","0","0","0","21732","12814","5866","5802"
"lucerne","705","0","0","0","21746","12828","5866","5805"
"lucerne","710","0","0","0","21757","12839","5866","5808"
"lucerne","715","0","0","0","21766","12848","5866","5811"
"lucerne","720","0","0","0","21774","12856","5866","5813"
"lucerne","725","0","0","0","21779","12861","5866","5814"
"lucerne","730","0","0","0","21783","12865","5866","5815"
"lucerne","735","0","0","0","21785","12867","5866","5816"
"lucerne","740","0","0","0","21786","12868","5866","5816"
"lucerne","745","0","0","0","21785","12867","5866","5816"
"lucerne","750","0","0","0","21782","12864","5866","5815"
"lucerne","755","0","0","0","21777","12859","5866","5814"
"lucerne","760","0","0","0","21771","12853","5866","5812"
"lucerne","765","0","0","0","21764","12846","5866","5810"
"lucerne","770","0","0","0","21755","12837","5866","5807"
"lucerne","775","0","0","0","21744","12826","5866","5804"
"lucerne","780","0","0","0","21731","12813","5866","5801"
"lucerne","785","0","0","0","21716","12798","5866","5797"
"lucerne","790","0","0","0","21700","12782","5866","5793"
"lucerne","795","0","0","0","21681","12763","5866","5788"
"lucerne","800","0","0","0","21660","12742","5866","5782"
"lucerne","805","0","0","0","21637","12719","5866","5776"
"lucerne","810","0","0","0","21612","12694","5866","5769"
"lucerne","815","0","0","0","21584","12666","5866","5761"
"lucerne","820","0","0","0","21553","12635","5866","5753"
"lucerne","825","0","0","0","21519","12601","5866","5744"
"lucerne","830","0","0","0","21482","12564","5866","5734"
"lucerne","835","0","0","0","21441","12523","5866","5723"
"lucerne","840","0","0","0","21397","12479","5866","5711"
"lucerne","845","0","0","0","21349","12431","5866","5699"
"lucerne","850","0","0","0","21297","12379","5866","5684"
"lucerne","855","0","0","0","21240","12322","5866","5669"
"lucerne","860","0","0","0","21178","12260","5866","5653"
"lucerne","865","0","0","0","21111","12193","5866","5635"
"lucerne","870","0","0","0","21038","12120","5866","5615"
"lucerne","875","0","0","0","20960","12042","5866","5594"
"lucerne","880","0","0","0","20874","11956","5866","5571"
"lucerne","885","0","0","0","20782","11864","5866","5546"
"lucerne","890","0","0","0","20682","11764","5866","5519"
"lucerne","895","0","0","0","20574","11656","5866","5490"
"lucerne","900","0","229","0","20458","11540","5866","5459"
"lucerne","905","9","292","0","20333","11415","5860","5426"
"lucerne","910","35","806","0","20198","11280","5842","5389"
"lucerne","915","78","969","0","20053","11135","5812","5350"
"lucerne","920","134","996","0","19896","10978","5772","5308"
"lucerne","925","200","1104","0","19729","10811","5722","5263"
"lucerne","930","272","1475","0","19549","10631","5663","5215"
"lucerne","935","349","1705","198","19356","10438","5596","5163"
"lucerne","940","430","2335","198","19150","10232","5522","5108"
"lucerne","945","513","2945","512","18930","10012","5440","5049"
"lucerne","950","598","2863","650","18695","9777","5351","4986"
"lucerne","955","685","2929","1159","18445","9527","5254","4919"
"lucerne","960","772","2968","1209","18179","9261","5151","4847"
"lucerne","965","859","3416","1378","17897","8979","5042","4772"
"lucerne","970","947","3304","1480","17599","8681","4925","4692"
"lucerne","975","1034","2947","1635","17284","8366","4802","4607"
"lucerne","980","1122","2960","1587","16952","8034","4673","4518"
"lucerne","985","1210","3260","1603","16603","7685","4537","4425"
"lucerne","990","1298","3002","1992","16237","7319","4395","4327"
"lucerne","995","1387","3332","2407","15855","6937","4246","4224"
"lucerne","1000","1475","3437","2438","15457","6539","4090","4118"
"lucerne","1005","1563","3104","2449","15044","6126","3928","4007"
"lucerne","1010","1651","3614","2683","14616","5698","3760","3893"
"lucerne","1015","1739","3340","2797","14175","5257","3585","3775"
"lucerne","1020","1827","3876","2729","13722","4804","3403","3654"
"lucerne","1025","1916","4003","2642","13258","4340","3215","3530"
"lucerne","1030","2004","3496","3243","12785","3867","3021","3403"
"lucerne","1035","2092","3400","2841","12305","3387","2820","3275"
"lucerne","1040","2180","3831","2888","11819","2901","2612","3145"
"lucerne","1045","2269","4056","2781","11329","2411","2398","3015"
"lucerne","1050","2357","4251","2876","10838","1920","2177","2884"
"lucerne","1055","2428","4205","2622","10348","1430","1962","2753"
"lucerne","1060","2463","3651","2638","9859","941","1765","2623"
"lucerne","1065","2465","3881","2614","9376","458","1584","2494"
"lucerne","1070","2442","3671","2578","8898","-20","1418","2366"
"lucerne","1075","2399","4076","2576","8429","-489","1265","2241"
"lucerne","1080","2342","3280","2573","7970","-948","1123","2119"
"lucerne","1085","2277","3422","3102","7521","-1397","990","1999"
"lucerne","1090","2204","3296","3206","7086","-1832","866","1884"
"lucerne","1095","2125","3353","3675","6664","-2254","750","1771"
"lucerne","1100","2043","3690","3810","6257","-2661","643","1663"
"lucerne","1105","1958","3811","3026","5866","-3052","543","1559"
"lucerne","1110","1873","3799","2969","5490","-3428","451","1459"
"lucerne","1115","1786","4108","2818","5132","-3786","365","1363"
"lucerne","1120","1699","4250","2960","4790","-4128","286","1272"
"lucerne","1125","1612","4117","2582","4465","-4453","213","1186"
"lucerne","1130","1524","3799","2741","4157","-4761","147","1104"
"lucerne","1135","1437","3839","2482","3866","-5052","87","1027"
"lucerne","1140","1349","4036","2627","3591","-5327","34","954"
"lucerne","1145","1261","4092","2159","3332","-5586","-13","885"
"lucerne","1150","1173","3739","2265","3089","-5829","-53","820"
"lucerne","1155","1084","3464","2144","2861","-6057","-86","760"
"lucerne","1160","996","2784","2028","2648","-6270","-113","703"
"lucerne","1165","908","2340","1885","2448","-6470","-134","650"
"lucerne","1170","820","1898","1654","2262","-6656","-148","601"
"lucerne","1175","732","1581","1385","2089","-6829","-155","555"
"lucerne","1180","644","1304","1428","1928","-6990","-156","512"
"lucerne","1185","556","1113","1237","1778","-7140","-151","472"
"lucerne","1190","467","818","820","1639","-7279","-139","435"
"lucerne","1195","379","688","710","1510","-7408","-120","401"
"lucerne","1200","291","665","710","1390","-7528","-95","369"
"lucerne","1205","211","607","586","1279","-7639","-69","340"
"lucerne","1210","150","589","478","1177","-7741","-49","312"
"lucerne","1215","104","308","478","1083","-7835","-34","287"
"lucerne","1220","72","115","283","995","-7923","-24","264"
"lucerne","1225","49","99","283","915","-8003","-16","243"
"lucerne","1230","33","38","108","841","-8077","-11","223"
"lucerne","1235","22","36","108","772","-8146","-7","205"
"lucerne","1240","14","22","108","709","-8209","-4","188"
"lucerne","1245","9","16","108","651","-8267","-2","173"
"lucerne","1250","6","7","108","598","-8320","-1","159"
"lucerne","1255","5","7","71","549","-8369","0","146"
"lucerne","1260","3","7","0","503","-8415","0","134"
"lucerne","1265","2","5","0","462","-8456","0","122"
"lucerne","1270","2","5","0","424","-8494","0","112"
"lucerne","1275","1","5","0","389","-8529","0","103"
"lucerne","1280","1","0","0","356","-8562","0","95"
"lucerne","1285","1","0","0","327","-8591","0","87"
"lucerne","1290","1","0","0","300","-8618","0","79"
"lucerne","1295","1","0","0","275","-8643","0","73"
"lucerne","1300","0","0","0","252","-8666","0","67"
"lucerne","1305","0","0","0","231","-8687","0","61"
"lucerne","1310","0","0","0","212","-8706","0","56"
"lucerne","1315","0","0","0","194","-8724","0","51"
"lucerne","1320","0","0","0","178","-8740","0","47"
"lucerne","1325","0","0","0","163","-8755","0","43"
"lucerne","1330","0","0","0","149","-8769","0","40"
"lucerne","1335","0","0","0","137","-8781","0","36"
"lucerne","1340","0","0","0","125","-8793","0","33"
"lucerne","1345","0","0","0","115","-8803","0","30"
"lucerne","1350","0","0","0","105","-8813","0","28"
"lucerne","1355","0","0","0","96","-8822","0","26"
"lucerne","1360","0","0","0","88","-8830","0","23"
"lucerne","1365","0","0","0","81","-8837","0","21"
"lucerne","1370","0","0","0","74","-8844","0","20"
"lucerne","1375","0","0","0","68","-8850","0","18"
"lucerne","1380","0","0","0","62","-8856","0","16"
"lucerne","1385","0","0","0","57","-8861","0","15"
"lucerne","1390","0","0","0","52","-8866","0","14"
"lucerne","1395","0","0","0","48","-8870","0","13"
"lucerne","1400","0","0","0","44","-8874","0","12"
"lucerne","1405","0","0","0","40","-8878","0","11"
"lucerne","1410","0","0","0","37","-8881","0","10"
"lucerne","1415","0","0","0","34","-8884","0","9"
"lucerne","1420","0","0","0","31","-8887","0","8"
"lucerne","1425","0","0","0","28","-8890","0","7"
"lucerne","1430","0","0","0","26","-8892","0","7"
"lucerne","1435","0","0","0","24","-8894","0","6"
"lucerne","1440","0","0","0","22","-8896","0","6"
"st-gallen","0","0","0","0","3","-14379","0","1"
"st-gallen","5","0","0","0","3","-14379","0","1"
"st-gallen","10","0","0","0","4","-14378","0","1"
"st-gallen","15","0","0","0","4","-14378","0","2"
"st-gallen","20","0","0","0","5","-14377","0","2"
"st-gallen","25","0","0","0","5","-14377","0","2"
"st-gallen","30","0","0","0","6","-14376","0","2"
"st-gallen","35","0","0","0","6","-14376","0","2"
"st-gallen","40","0","0","0","7","-14375","0","3"
"st-gallen","45","0","0","0","8","-14374","0","3"
"st-gallen","50","0","0","0","9","-14373","0","3"
"st-gallen","55","0","0","0","10","-14372","0","3"
"st-gallen","60","0","0","0","11","-14371","0","4"
"st-gallen","65","0","0","0","12","-14370","0","4"
"st-gallen","70","0","0","0","13","-14369","0","5"
"st-gallen","75","0","0","0","14","-14368","0","5"
"st-gallen","80","0","0","0","16","-14366","0","6"
"st-gallen","85","0","0","0","18","-14364","0","6"
"st-gallen","90","0","0","0","20","-14362","0","7"
"st-gallen","95","0","0","0","22","-14360","0","8"
"st-gallen","100","0","0","0","24","-14358","0","9"
"st-gallen","105","0","0","0","27","-14355","0","10"
"st-gallen","110","0","0","0","30","-14352","0","11"
"st-gallen","115","0","0","0","33","-14349","0","12"
"st-gallen","120","0","0","0","36","-14346","0","13"
"st-gallen","125","0","0","0","40","-14342","0","15"
"st-gallen","130","0","0","0","45","-14337","0","16"
"st-gallen","135","0","0","0","49","-14333","0","18"
"st-gallen","140","0","0","0","55","-14327","0","20"
"st-gallen","145","0","0","0","61","-14321","0","22"
"st-gallen","150","0","0","0","67","-14315","0","24"
"st-gallen","155","0","0","0","74","-14308","0","27"
"st-gallen","160","0","0","0","82","-14300","0","30"
"st-gallen","165","0","0","0","91","-14291","0","33"
"st-gallen","170","0","0","0","101","-14281","0","37"
"st-gallen","175","0","0","0","112","-14270","0","41"
"st-gallen","180","0","0","0","124","-14258","0","45"
"st-gallen","185","0","0","0","137","-14245","0","50"
"st-gallen","190","0","0","0","152","-14230","0","55"
"st-gallen","195","0","0","0","168","-14214","0","61"
"st-gallen","200","0","0","0","186","-14196","0","68"
"st-gallen","205","0","0","0","206","-14176","0","75"
"st-gallen","210","0","0","0","228","-14154","0","83"
"st-gallen","215","0","0","0","252","-14130","0","92"
"st-gallen","220","0","0","0","279","-14103","0","102"
"st-gallen","225","0","0","0","309","-14073","0","112"
"st-gallen","230","0","0","0","342","-14040","0","124"
"st-gallen","235","0","0","0","378","-14004","0","138"
"st-gallen","240","0","0","0","418","-13964","0","152"
"st-gallen","245","0","0","0","462","-13920","0","168"
"st-gallen","250","0","0","0","511","-13871","0","186"
"st-gallen","255","0","0","0","565","-13817","0","206"
"st-gallen","260","0","0","0","625","-13757","0","227"
"st-gallen","265","0","0","0","690","-13692","0","251"
"st-gallen","270","0","0","0","763","-13619","0","278"
"st-gallen","275","0","0","0","842","-13540","0","307"
"st-gallen","280","0","0","0","930","-13452","0","339"
"st-gallen","285","0","0","0","1027","-13355","0","374"
"st-gallen","290","0","911","0","1133","-13249","0","413"
"st-gallen","295","0","1298","0","1250","-13132","0","455"
"st-gallen","300","0","1453","0","1379","-13003","0","502"
"st-gallen","305","12","2361","0","1520","-12862","-3","554"
"st-gallen","310","49","3009","0","1675","-12707","-10","610"
"st-gallen","315","109","3646","0","1845","-12537","-22","672"
"st-gallen","320","186","4526","0","2031","-12351","-34","740"
"st-gallen","325","274","4688","0","2234","-12148","-39","814"
"st-gallen","330","369","4641","0","2456","-11926","-36","895"
"st-gallen","335","468","5348","0","2698","-11684","-22","983"
"st-gallen","340","572","4902","136","2962","-11420","3","1080"
"st-gallen","345","677","4520","136","3249","-11133","41","1184"
"st-gallen","350","785","4419","165","3561","-10821","92","1298"
"st-gallen","355","895","3839","192","3900","-10482","156","1422"
"st-gallen","360","1006","3495","276","4265","-10117","233","1555"
"st-gallen","365","1118","3202","276","4661","-9721","324","1699"
"st-gallen","370","1231","2416","140","5086","-9296","429","1855"
"st-gallen","375","1344","2431","175","5544","-8838","549","2022"
"st-gallen","380","1456","2455","249","6035","-8347","682","2201"
"st-gallen","385","1569","2534","577","6559","-7823","831","2393"
"st-gallen","390","1682","2483","804","7119","-7263","993","2597"
"st-gallen","395","1794","2824","1043","7713","-6669","1170","2814"
"st-gallen","400","1907","3453","1212","8342","-6040","1361","3043"
"st-gallen","405","2020","3790","1380","9007","-5375","1567","3286"
"st-gallen","410","2132","3467","1520","9705","-4677","1787","3541"
"st-gallen","415","2245","3671","1378","10437","-3945","2022","3808"
"st-gallen","420","2358","3758","1648","11200","-3182","2271","4087"
"st-gallen","425","2471","3723","1871","11993","-2389","2534","4376"
"st-gallen","430","2583","3559","2007","12813","-1569","2812","4675"
"st-gallen","435","2696","3167","2297","13657","-725","3104","4983"
"st-gallen","440","2809","2482","2791","14522","140","3411","5299"
"st-gallen","445","2921","2319","2909","15403","1021","3732","5621"
"st-gallen","450","3034","2235","3179","16297","1915","4068","5947"
"st-gallen","455","3122","2021","3267","17200","2818","4423","6276"
"st-gallen","460","3161","2243","3278","18106","3724","4802","6606"
"st-gallen","465","3154","2195","3049","19011","4629","5205","6936"
"st-gallen","470","3112","2002","2923","19910","5528","5620","7264"
"st-gallen","475","3049","1761","2950","20799","6417","6040","7588"
"st-gallen","480","2973","1731","2855","21673","7291","6455","7907"
"st-gallen","485","2887","1567","2805","22528","8146","6863","8218"
"st-gallen","490","2793","1890","2939","23361","8979","7263","8522"
"st-gallen","495","2694","1773","2703","24168","9786","7653","8816"
"st-gallen","500","2590","1958","2567","24946","10564","8030","9099"
"st-gallen","505","2484","1969","2248","25693","11311","8396","9371"
"st-gallen","510","2374","1966","2150","26407","12025","8750","9631"
"st-gallen","515","2263","2014","2454","27087","12705","9091","9879"
"st-gallen","520","2150","2115","2417","27731","13349","9418","10113"
"st-gallen","525","2038","1958","2592","28339","13957","9730","10335"
"st-gallen","530","1925","1867","2559","28912","14530","10029","10543"
"st-gallen","535","1812","2027","2719","29449","15067","10313","10738"
"st-gallen","540","1700","1940","2611","29951","15569","10582","10921"
"st-gallen","545","1587","2250","2546","30419","16037","10837","11091"
"st-gallen","550","1474","2106","2521","30854","16472","11078","11250"
"st-gallen","555","1361","2098","2346","31258","16876","11304","11396"
"st-gallen","560","1249","2000","2224","31631","17249","11516","11532"
"st-gallen","565","1136","1845","2085","31976","17594","11714","11657"
"st-gallen","570","1023","1497","2101","32293","17911","11897","11773"
"st-gallen","575","911","1477","1919","32584","18202","12066","11879"
"st-gallen","580","798","1466","1836","32852","18470","12220","11976"
"st-gallen","585","685","1429","1466","33097","18715","12360","12065"
"st-gallen","590","572","1390","1357","33322","18940","12486","12147"
"st-gallen","595","460","1386","1209","33526","19144","12597","12221"
"st-gallen","600","347","1207","840","33713","19331","12693","12289"
"st-gallen","605","247","1178","790","33883","19501","12773","12351"
"st-gallen","610","171","1068","642","34038","19656","12833","12407"
"st-gallen","615","118","903","630","34179","19797","12875","12458"
"st-gallen","620","82","892","561","34306","19924","12903","12505"
"st-gallen","625","58","857","389","34422","20040","12921","12547"
"st-gallen","630","40","671","217","34527","20145","12935","12585"
"st-gallen","635","26","533","217","34621","20239","12945","12619"
"st-gallen","640","17","492","217","34707","20325","12952","12650"
"st-gallen","645","10","317","202","34784","20402","12957","12678"
"st-gallen","650","5","317","202","34853","20471","12960","12703"
"st-gallen","655","2","317","202","34915","20533","12962","12726"
"st-gallen","660","1","184","75","34971","20589","12963","12746"
"st-gallen","665","0","179","75","35021","20639","12964","12764"
"st-gallen","670","0","173","24","35065","20683","12964","12780"
"st-gallen","675","0","8","0","35104","20722","12964","12795"
"st-gallen","680","0","4","0","35139","20757","12964","12807"
"st-gallen","685","0","2","0","35169","20787","12964","12818"
"st-gallen","690","0","2","0","35196","20814","12964","12828"
"st-gallen","695","0","0","0","35218","20836","12964","12836"
"st-gallen","700","0","0","0","35238","20856","12964","12843"
"st-gallen","705","0","0","0","35254","20872","12964","12849"
"st-gallen","710","0","0","0","35267","20885","12964","12853"
"st-gallen","715","0","0","0","35277","20895","12964","12857"
"st-gallen","720","0","0","0","35284","20902","12964","12860"
"st-gallen","725","0","0","0","35289","20907","12964","12861"
"st-gallen","730","0","0","0","35291","20909","12964","12862"
"st-gallen","735","0","0","0","35291","20909","12964","12862"
"st-gallen","740","0","0","0","35288","20906","12964","12861"
"st-gallen","745","0","0","0","35282","20900","12964","12859"
"st-gallen","750","0","0","0","35275","20893","12964","12856"
"st-gallen","755","0","0","0","35264","20882","12964","12852"
"st-gallen","760","0","0","0","35251","20869","12964","12848"
"st-gallen","765","0","0","0","35236","20854","12964","12842"
"st-gallen","770","0","0","0","35217","20835","12964","12835"
"st-gallen","775","0","0","0","35196","20814","12964","12827"
"st-gallen","780","0","0","0","35172","20790","12964","12819"
"st-gallen","785","0","0","0","35144","20762","12964","12809"
"st-gallen","790","0","0","0","35114","20732","12964","12797"
"st-gallen","795","0","0","0","35080","20698","12964","12785"
"st-gallen","800","0","0","0","35041","20659","12964","12771"
"st-gallen","805","0","0","0","34999","20617","12964","12756"
"st-gallen","810","0","0","0","34953","20571","12964","12739"
"st-gallen","815","0","0","0","34902","20520","12964","12720"
"st-gallen","820","0","0","0","34846","20464","12964","12700"
"st-gallen","825","0","0","0","34784","20402","12964","12677"
"st-gallen","830","0","0","0","34717","20335","12964","12653"
"st-gallen","835","0","0","0","34644","20262","12964","12626"
"st-gallen","840","0","0","0","34564","20182","12964","12597"
"st-gallen","845","0","0","0","34476","20094","12964","12565"
"st-gallen","850","0","0","0","34381","19999","12964","12530"
"st-gallen","855","0","0","0","34278","19896","12964","12492"
"st-gallen","860","0","0","0","34165","19783","12964","12451"
"st-gallen","865","0","0","0","34043","19661","12964","12407"
"st-gallen","870","0","0","0","33910","19528","12964","12358"
"st-gallen","875","0","0","0","33766","19384","12964","12305"
"st-gallen","880","0","0","0","33610","19228","12964","12249"
"st-gallen","885","0","0","0","33441","19059","12964","12187"
"st-gallen","890","0","0","0","33258","18876","12964","12120"
"st-gallen","895","0","0","0","33061","18679","12964","12048"
"st-gallen","900","0","285","0","32848","18466","12964","11970"
"st-gallen","905","12","344","0","32618","18236","12954","11887"
"st-gallen","910","49","851","0","32370","17988","12925","11796"
"st-gallen","915","108","934","136","32104","17722","12876","11699"
"st-gallen","920","184","1275","236","31819","17437","12810","11595"
"st-gallen","925","270","1175","301","31512","17130","12727","11483"
"st-gallen","930","362","1410","353","31183","16801","12628","11363"
"st-gallen","935","459","1666","380","30832","16450","12514","11235"
"st-gallen","940","559","1750","491","30457","16075","12384","11098"
"st-gallen","945","662","1700","544","30058","15676","12239","10952"
"st-gallen","950","768","1810","469","29633","15251","12079","10797"
"st-gallen","955","874","2098","613","29182","14800","11904","10632"
"st-gallen","960","982","2536","786","28704","14322","11714","10458"
"st-gallen","965","1091","2892","786","28200","13818","11510","10274"
"st-gallen","970","1201","2677","798","27668","13286","11291","10080"
"st-gallen","975","1310","3238","930","27109","12727","11057","9876"
"st-gallen","980","1419","2864","1026","26523","12141","10810","9662"
"st-gallen","985","1529","2343","918","25911","11529","10547","9439"
"st-gallen","990","1638","3016","1222","25273","10891","10271","9206"
"st-gallen","995","1748","3370","1110","24610","10228","9980","8964"
"st-gallen","1000","1857","3441","1389","23924","9542","9674","8714"
"st-gallen","1005","1967","3391","1699","23217","8835","9354","8456"
"st-gallen","1010","2076","3496","1759","22489","8107","9020","8191"
"st-gallen","1015","2185","3717","1736","21744","7362","8672","7919"
"st-gallen","1020","2295","3500","2244","20983","6601","8308","7641"
"st-gallen","1025","2404","3746","2307","20210","5828","7931","7360"
"st-gallen","1030","2514","3535","2351","19427","5045","7539","7074"
"st-gallen","1035","2623","3252","2175","18638","4256","7133","6786"
"st-gallen","1040","2732","3177","2076","17845","3463","6712","6497"
"st-gallen","1045","2842","3108","2075","17052","2670","6277","6208"
"st-gallen","1050","2951","3209","2459","16261","1879","5828","5920"
"st-gallen","1055","3036","3654","2699","15476","1094","5383","5634"
"st-gallen","1060","3072","3490","2831","14701","319","4964","5351"
"st-gallen","1065","3063","3453","3078","13937","-445","4568","5073"
"st-gallen","1070","3021","2948","2835","13188","-1194","4194","4800"
"st-gallen","1075","2959","3291","2577","12456","-1926","3838","4533"
"st-gallen","1080","2884","3599","2501","11743","-2639","3500","4274"
"st-gallen","1085","2800","3617","2354","11052","-3330","3179","4022"
"st-gallen","1090","2708","3980","2278","10384","-3998","2874","3779"
"st-gallen","1095","2611","4023","2032","9740","-4642","2585","3544"
"st-gallen","1100","2510","4355","2320","9122","-5260","2311","3319"
"st-gallen","1105","2406","4053","2360","8530","-5852","2053","3104"
"st-gallen","1110","2299","4055","2462","7965","-6417","1810","2898"
"st-gallen","1115","2191","3833","2786","7427","-6955","1582","2702"
"st-gallen","1120","2082","3458","2928","6917","-7465","1369","2516"
"st-gallen","1125","1972","3256","2731","6434","-7948","1170","2340"
"st-gallen","1130","1863","3320","2505","5977","-8405","985","2174"
"st-gallen","1135","1753","3275","1969","5547","-8835","816","2018"
"st-gallen","1140","1644","3204","1917","5143","-9239","660","1871"
"st-gallen","1145","1535","3653","1890","4763","-9619","519","1732"
"st-gallen","1150","1425","3428","1802","4408","-9974","392","1603"
"st-gallen","1155","1316","3419","1554","4075","-10307","280","1482"
"st-gallen","1160","1206","3348","1371","3765","-10617","182","1369"
"st-gallen","1165","1097","2783","1206","3475","-10907","99","1264"
"st-gallen","1170","988","2287","1014","3206","-11176","30","1166"
"st-gallen","1175","878","2054","1014","2956","-11426","-25","1075"
"st-gallen","1180","769","1722","796","2724","-11658","-65","990"
